"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.125170742E1,-9.746562973E-2,-8.167361587E-1,-1.477867676E-1,8.357023577E-1
2.126172642E1,1.443700933E-1,-1.763777518E-1,-8.073089853E-2,2.418042869E-1
2.127174542E1,5.041206211E-1,4.570312393E-1,1.559312081E-1,6.980900343E-1
2.128176442E1,8.927432379E-1,9.957644534E-1,9.850628793E-2,1.340985020E0
2.129178342E1,1.229123906E0,1.428412219E0,1.222803359E-1,1.888401314E0
2.130180242E1,1.531456823E0,1.796403227E0,3.175562887E-1,2.381861993E0
2.131182142E1,1.760660806E0,2.373980665E0,9.020207226E-3,2.955637331E0
2.132184042E1,1.984679625E0,3.081090885E0,-2.665675449E-1,3.674660870E0
2.133186042E1,2.282544099E0,3.816859480E0,3.218067759E-1,4.458921781E0
2.134187942E1,2.599355160E0,4.420030764E0,9.576803684E-1,5.216365679E0
2.135189842E1,2.702315857E0,4.662035326E0,1.132177948E0,5.506261098E0
2.136191742E1,2.436934858E0,4.465291722E0,1.219406273E0,5.231102496E0
2.137193642E1,1.740341878E0,3.774823261E0,1.333268664E0,4.365281874E0
2.138195542E1,9.562808374E-1,2.809975376E0,1.328643225E0,3.252034359E0
2.139197442E1,4.020405149E-1,1.730287591E0,9.475791572E-1,2.013315172E0
2.140199342E1,1.460482442E-1,6.798972791E-1,6.288645351E-1,9.375825315E-1
2.141201242E1,2.339674173E-1,-1.833645898E-1,1.020048525E0,1.062479326E0
2.142203142E1,5.323976098E-1,-9.581212485E-1,8.707524446E-1,1.399876195E0
2.143205042E1,9.912702835E-1,-1.662925327E0,3.908135685E-1,1.975012067E0
2.144206942E1,1.304958639E0,-2.251263396E0,1.711987267E-1,2.607760137E0
2.145208842E1,1.521660252E0,-2.703720943E0,2.115111856E-1,3.109709607E0
2.146210742E1,1.592068622E0,-2.972349631E0,1.135843568E-1,3.373788113E0
2.147212642E1,1.614331896E0,-3.042226197E0,-2.767832154E-1,3.455114564E0
2.148214542E1,1.637577648E0,-2.922065331E0,-5.236112912E-1,3.390323751E0
2.149216442E1,1.580697542E0,-2.610226303E0,-5.191305698E-1,3.095380852E0
2.150218342E1,1.444581086E0,-2.198431463E0,-5.200893670E-1,2.681493681E0
2.151220242E1,1.222878349E0,-1.776639054E0,-5.133985443E-1,2.217082734E0
2.152222142E1,1.072607758E0,-1.268862754E0,-4.524921919E-1,1.721989916E0
2.153224042E1,1.022219961E0,-7.011337817E-1,-3.666280228E-1,1.292647801E0
2.154226042E1,1.051223759E0,-1.847451174E-1,-3.367136675E-1,1.119186420E0
2.155227942E1,1.159783750E0,2.239074290E-1,-3.250642598E-1,1.225112099E0
2.156229842E1,1.340122771E0,4.732520002E-1,-3.080330747E-1,1.454228617E0
2.157231742E1,1.450942710E0,5.373216963E-1,-3.371481156E-1,1.583546086E0
2.158233642E1,1.454802165E0,4.127479362E-1,-4.124672699E-1,1.567462742E0
2.159235542E1,1.394869958E0,1.489385229E-1,-5.659930797E-1,1.512677444E0
2.160237442E1,1.406675487E0,-1.349402887E-1,-6.940095341E-1,1.574355119E0
2.161239342E1,1.430850069E0,-4.096693772E-1,-7.657083848E-1,1.673759316E0
2.162241242E1,1.430168430E0,-7.622406936E-1,-7.248933578E-1,1.775348696E0
2.163243142E1,1.386704907E0,-1.063238983E0,-6.935926276E-1,1.880026161E0
2.164245042E1,1.359231910E0,-1.255676113E0,-6.777710854E-1,1.970687070E0
2.165246942E1,1.331565809E0,-1.244193935E0,-7.942999537E-1,1.987963397E0
2.166248842E1,1.241113037E0,-9.073720944E-1,-8.866467847E-1,1.774775538E0
2.167250742E1,1.122578355E0,-1.155883437E-1,-8.751217765E-1,1.428068959E0
2.168252642E1,1.064381529E0,9.242208463E-1,-6.511694701E-1,1.552776188E0
2.169254542E1,1.120398440E0,1.926509623E0,3.671402389E-1,2.258655340E0
2.170256442E1,8.935819479E-1,2.873635767E0,1.159882933E0,3.225151103E0
2.171258342E1,4.045928246E-1,3.668625546E0,9.167136061E-1,3.803008360E0
2.172260242E1,7.073310994E-2,4.071042622E0,6.560337688E-1,4.124169190E0
2.173262142E1,-3.061225701E-1,3.819415882E0,7.988255525E-1,3.914047901E0
2.174264042E1,-8.976766068E-1,3.050994682E0,4.568119687E-1,3.212953316E0
2.175265942E1,-1.411248594E0,2.031076550E0,-9.866957143E-2,2.475203069E0
2.176267942E1,-1.670373511E0,9.108079183E-1,1.657475138E-1,1.909762019E0
2.177269842E1,-1.623011649E0,-7.944027185E-2,8.601768780E-1,1.838581472E0
2.178271742E1,-1.297819627E0,-9.467764807E-1,7.246349108E-1,1.762332898E0
2.179273642E1,-9.327477678E-1,-1.676148221E0,3.128786623E-1,1.943549411E0
2.180275542E1,-6.738869993E-1,-2.144502009E0,1.155706559E-1,2.250859642E0
2.181277442E1,-4.553747231E-1,-2.335997736E0,-1.650913100E-1,2.385687889E0
2.182279342E1,-1.773585492E-1,-2.376820073E0,-4.520027800E-1,2.425909360E0
2.183281242E1,1.001866315E-1,-2.294126995E0,-4.249417198E-1,2.335301157E0
2.184283142E1,2.000191411E-1,-1.920948336E0,-2.503298271E-1,1.947489458E0
2.185285042E1,1.002222995E-1,-1.382356040E0,-2.513473888E-1,1.408590870E0
2.186286942E1,-8.043488324E-2,-8.701276696E-1,-3.515832831E-1,9.419143999E-1
2.187288842E1,-2.517447802E-1,-4.660219181E-1,-4.253890318E-1,6.793435735E-1
2.188290742E1,-3.149678725E-1,-1.623736703E-1,-3.926026703E-1,5.288731665E-1
2.189292642E1,-3.119675200E-1,7.303815544E-2,-2.694975847E-1,4.186732065E-1
2.190294542E1,-3.334197848E-1,2.924063909E-1,-8.775398925E-2,4.520741233E-1
2.191296442E1,-4.015987578E-1,4.887225634E-1,4.779104769E-2,6.343621130E-1
2.192298342E1,-4.729833937E-1,6.434498298E-1,1.924621265E-1,8.214515472E-1
2.193300242E1,-5.813706721E-1,8.123729664E-1,2.756301445E-1,1.036298061E0
2.194302142E1,-6.707667057E-1,9.611816812E-1,2.810889588E-1,1.205325350E0
2.195304042E1,-6.437155127E-1,1.061970722E0,2.442000447E-1,1.265616505E0
2.196305942E1,-5.466527561E-1,1.124329523E0,6.221531010E-1,1.396431378E0
2.197307842E1,-4.392548266E-1,9.831438231E-1,5.233585453E-1,1.197255506E0
2.198309842E1,-3.183630583E-1,6.273641396E-1,1.938498169E-2,7.037873102E-1
2.199311742E1,-2.041973421E-1,2.285746765E-1,-1.594705278E-1,3.455051179E-1
2.200313642E1,-1.760984742E-1,-1.059076935E-1,3.041531548E-2,2.077310847E-1
2.201315542E1,-1.618767301E-1,-4.098483020E-1,2.652348183E-1,5.143240372E-1
2.202317442E1,-1.298569386E-1,-7.194156861E-1,1.842826027E-1,7.539110237E-1
2.203319342E1,-1.355147776E-1,-9.238179731E-1,4.444585562E-2,9.347616469E-1
2.204321242E1,-5.469989844E-2,-1.003586859E0,1.172666408E-1,1.011894326E0
2.205323142E1,-1.145491473E-2,-9.031620991E-1,2.168561254E-1,9.289023477E-1
2.206325042E1,1.539199121E-2,-7.116979462E-1,2.345388365E-1,7.495060679E-1
2.207326942E1,-1.069543451E-2,-4.985464704E-1,2.373577791E-1,5.522695816E-1
2.208328842E1,-6.708050050E-2,-3.373024821E-1,1.233217250E-1,3.653505246E-1
2.209330742E1,-1.628114806E-1,-2.488990134E-1,1.343599525E-1,3.263600679E-1
2.210332642E1,-3.111589231E-1,-1.388187468E-1,2.313100040E-1,4.118189382E-1
2.211334542E1,-4.114204721E-1,-6.145248234E-2,2.263888411E-1,4.735980573E-1
2.212336442E1,-4.292544068E-1,1.840177238E-2,1.657874210E-1,4.605251784E-1
2.213338342E1,-4.024484313E-1,8.770998895E-2,1.613363743E-1,4.423654685E-1
2.214340242E1,-3.761925327E-1,1.688845450E-1,1.870559371E-1,4.528054050E-1
2.215342142E1,-3.136281292E-1,2.607788014E-1,2.096706283E-1,4.586174431E-1
2.216344042E1,-2.671796022E-1,2.695888013E-1,2.219082659E-1,4.396661689E-1
2.217345942E1,-2.932357454E-1,2.710985523E-1,2.017792261E-1,4.474332168E-1
2.218347842E1,-3.043404119E-1,2.231917298E-1,1.917680620E-1,4.233351204E-1
2.219349742E1,-2.408820422E-1,1.311828679E-1,1.955004859E-1,3.368286554E-1
2.220351742E1,-1.701221813E-1,9.049150944E-3,1.688537009E-1,2.398645785E-1
2.221353663E1,-1.757034948E-1,-8.908759296E-2,7.555947483E-2,2.109918281E-1
2.222355562E1,-1.093734844E-1,-1.271517974E-1,1.208926454E-2,1.681555500E-1
2.223357463E1,-4.008602545E-2,-1.435140610E-1,7.939524829E-2,1.688395113E-1
2.224359363E1,-4.971448928E-3,-1.236838138E-1,1.388123149E-1,1.859872573E-1
2.225361262E1,4.428344920E-2,-1.083980227E-1,-7.432439670E-2,1.386912799E-1
2.226363163E1,2.384611487E-2,-9.389283478E-2,-3.058128870E-1,3.207896872E-1
2.227365063E1,-6.314145058E-2,-3.772857428E-2,-4.757511002E-1,4.814035702E-1
2.228366962E1,-1.762429735E-1,-4.848511219E-3,2.543823861E-1,3.095084686E-1
2.229368863E1,-1.419002295E-1,1.078928232E-1,1.452378201E-1,2.299359929E-1
2.230370763E1,-2.537706211E-2,6.022105873E-2,-5.374329396E-1,5.413914810E-1
2.231372662E1,2.423934013E-2,-6.012925744E-2,-3.242475499E-1,3.306653094E-1
2.232374563E1,5.828899249E-2,-1.767133820E-1,-2.269264926E-1,2.934635566E-1
2.233376463E1,3.924110278E-2,-2.474582595E-1,-2.056502290E-1,3.241411282E-1
2.234378362E1,2.539694265E-2,-2.158049423E-1,-4.795184612E-2,2.225222626E-1
2.235380263E1,-1.741183877E-2,-1.004931718E-1,-9.431734264E-2,1.389165607E-1
2.236382163E1,-3.316248357E-3,-2.475828052E-2,-2.620948635E-1,2.632825240E-1
2.237384062E1,1.248463865E-1,-5.178995848E-2,-3.536988057E-1,3.786445103E-1
2.238385963E1,2.965757480E-1,-1.086979848E-1,-1.931890815E-1,3.702626736E-1
2.239387863E1,4.507747185E-1,-1.168987048E-1,4.319513619E-2,4.676846949E-1
2.240389762E1,5.253748845E-1,-8.570380926E-2,1.442361921E-1,5.515142712E-1
2.241391663E1,4.668191859E-1,-9.855481982E-3,6.710381627E-2,4.717204734E-1
2.242393663E1,3.412568810E-1,4.507443130E-2,-1.547129408E-2,3.445683156E-1
2.243395462E1,1.627755202E-1,8.086056054E-2,-6.967439845E-2,1.946505126E-1
2.244397463E1,4.224489056E-2,6.193312347E-2,-1.923748568E-2,7.739782565E-2
2.245399363E1,3.783967137E-2,1.825559199E-2,7.019567773E-2,8.180794913E-2
2.246401262E1,7.842782646E-2,-2.752576768E-2,3.449857235E-2,8.999301831E-2
2.247403163E1,1.420160043E-1,-7.048058331E-2,-1.633127332E-3,1.585519638E-1
2.248405063E1,1.555266539E-1,-8.750533640E-2,1.533066854E-2,1.791110085E-1
2.249406962E1,1.478780573E-1,-4.179999053E-2,3.830657154E-3,1.537199823E-1
2.250408863E1,1.555867340E-1,4.883009791E-3,-1.291035980E-1,2.022345535E-1
2.251410763E1,1.464614231E-1,4.134917021E-2,-1.002347249E-1,1.822298066E-1
2.252412662E1,1.444822137E-1,6.789494455E-2,2.910730796E-1,3.319764618E-1
2.253414563E1,1.405734962E-1,-1.604651392E-2,-1.035892725E-2,1.418650973E-1
2.254416463E1,1.222578972E-1,-1.233628017E-1,-1.397795905E-1,2.229432847E-1
2.255418362E1,1.013691578E-1,-1.252643162E-1,1.308579089E-1,2.075828687E-1
2.256420263E1,1.228438613E-1,-1.682419360E-2,2.293640506E-1,2.607326897E-1
2.257422163E1,1.200416563E-1,6.447549284E-2,8.979262099E-2,1.631864063E-1
2.258424062E1,1.468727747E-1,6.207462609E-2,6.742088154E-2,1.731197459E-1
2.259425963E1,1.740448590E-1,4.359976351E-2,1.031437147E-1,2.069569477E-1
2.260427863E1,1.970572340E-1,3.056105733E-2,1.250935775E-1,2.354016457E-1
2.261429762E1,2.028936323E-1,1.394677877E-2,1.253577255E-1,2.389035328E-1
2.262431663E1,1.822007015E-1,6.858783960E-4,8.440528885E-2,2.008029354E-1
2.263433562E1,1.503486521E-1,6.513798237E-3,5.129806146E-2,1.589925717E-1
2.264435462E1,9.426851839E-2,-2.356427908E-4,4.081590414E-2,1.027255913E-1
2.265437363E1,9.437216029E-2,-2.648379385E-2,5.953839630E-2,1.146835499E-1
2.266439363E1,8.589245506E-2,-3.413370609E-2,7.338080227E-2,1.180142613E-1
2.267441262E1,9.342820041E-2,-4.088080823E-2,1.002453960E-1,1.430007292E-1
2.268443163E1,1.688189100E-1,-7.338606477E-2,1.034828532E-1,2.111730091E-1
2.269445063E1,2.230972973E-1,-5.419608772E-2,1.194112533E-1,2.587830508E-1
2.270446962E1,2.591996147E-1,-3.307594478E-2,7.377680495E-2,2.715169890E-1
2.271448863E1,2.570984908E-1,-2.070323646E-2,7.901810288E-2,2.697630786E-1
2.272450763E1,2.114894047E-1,2.859756231E-2,7.505369067E-2,2.262269775E-1
2.273452662E1,1.276343389E-1,8.664228737E-2,1.162249593E-1,1.931467100E-1
2.274454563E1,7.367820628E-2,1.388146538E-1,1.499781579E-1,2.172358949E-1
2.275456463E1,7.352069691E-2,1.428416312E-1,1.478187811E-1,2.183103674E-1
2.276458362E1,4.953322560E-2,1.510248095E-1,1.326581204E-1,2.070270765E-1
2.277460263E1,5.233089902E-2,1.182593518E-1,1.514680284E-1,1.991641557E-1
2.278462162E1,1.254237259E-1,4.769222975E-2,1.685781509E-1,2.154628802E-1
2.279464062E1,1.946549785E-1,-9.280700684E-3,2.575803745E-1,3.229927884E-1
2.280465963E1,2.416567252E-1,-6.194832623E-2,3.529665881E-1,4.322279263E-1
2.281467862E1,3.572687501E-1,-1.876406586E-1,1.262881637E-1,4.228459257E-1
2.282469762E1,3.411637641E-1,-2.891091460E-1,-2.422109681E-1,5.085695285E-1
2.283471663E1,2.167391811E-1,-2.913848823E-1,-1.190487260E-1,3.821696239E-1
2.284473562E1,1.098636273E-1,-2.006583148E-1,6.119787996E-1,6.533389832E-1
2.285475462E1,1.731189524E-1,-6.069292903E-2,2.639883381E-1,3.214710655E-1
2.286477363E1,2.144826675E-1,-6.052511394E-2,-1.251959038E-1,2.556171325E-1
2.287479262E1,3.112657079E-1,-9.969093382E-2,4.213971376E-2,3.295457156E-1
2.288481162E1,4.334824553E-1,-2.042321330E-1,-5.962581217E-2,4.828799444E-1
2.289483163E1,3.834094586E-1,-2.372683167E-1,1.227728176E-1,4.673031477E-1
2.290485063E1,2.563830840E-1,-7.715576470E-2,3.465714884E-1,4.379464515E-1
2.291486962E1,1.799506199E-1,1.675718451E-1,2.742121947E-1,3.683135574E-1
2.292488863E1,1.990030412E-1,2.765423101E-1,3.311234370E-2,3.423072991E-1
2.293490763E1,2.758057802E-1,2.223011988E-1,1.410202235E-3,3.542437580E-1
2.294492662E1,3.764167734E-1,1.001563722E-1,1.895262395E-1,4.331755783E-1
2.295494563E1,3.926315410E-1,-1.315038800E-3,2.803551333E-1,4.824523365E-1
2.296496462E1,3.328069966E-1,-6.568762064E-2,2.410609670E-1,4.161559206E-1
2.297498362E1,3.296274269E-1,-1.448501498E-1,1.695717390E-1,3.979828904E-1
2.298500263E1,3.278101122E-1,-1.659410566E-1,1.225482845E-1,3.873163900E-1
2.299502162E1,2.716647821E-1,-1.299052513E-1,9.175874725E-2,3.147964355E-1
2.300504062E1,2.246957798E-1,-8.996058226E-2,1.462710232E-1,2.828008346E-1
2.301505963E1,2.444141259E-1,-3.651118398E-2,2.004966393E-1,3.182298444E-1
2.302507862E1,2.667329480E-1,-3.497161210E-2,2.101669107E-1,3.413789824E-1
2.303509762E1,2.521998397E-1,-3.803087533E-2,2.206047754E-1,3.372203635E-1
2.304511663E1,2.130199865E-1,-7.488762975E-2,1.834774411E-1,2.909461172E-1
2.305513562E1,1.430538120E-1,-9.228192687E-2,1.278967327E-1,2.129270330E-1
2.306515462E1,1.058961453E-1,-8.746732950E-2,-9.524354160E-2,1.671402391E-1
2.307517363E1,8.797589108E-2,-6.361653686E-2,7.402472690E-2,1.314019839E-1
2.308519262E1,5.551741228E-2,3.607030392E-2,3.844344024E-1,3.900936550E-1
2.309521163E1,8.079843387E-2,3.927340865E-2,6.723230883E-2,1.122094956E-1
2.310523063E1,5.924720496E-2,-2.123065531E-2,1.990450680E-2,6.600879799E-2
2.311524962E1,6.466793932E-2,1.946362674E-2,2.954551291E-1,3.030750872E-1
2.312526962E1,1.135314395E-1,1.257016879E-1,3.144679356E-1,3.571839646E-1
2.313528863E1,1.521778073E-1,1.124413723E-1,1.505033840E-1,2.417693443E-1
2.314530762E1,2.094440487E-1,6.211380243E-2,1.515592450E-1,2.658855745E-1
2.315532662E1,2.344253274E-1,5.460714698E-2,1.924248505E-1,3.081631024E-1
2.316534563E1,1.734325824E-1,1.360992068E-1,1.617028485E-1,2.734038514E-1
2.317536462E1,8.751834646E-2,2.170743728E-1,6.593656585E-2,2.431632682E-1
2.318538362E1,-2.719371893E-2,2.038128877E-1,3.553206772E-3,2.056497430E-1
2.319540263E1,-6.839327350E-2,1.198240668E-1,-2.478342354E-3,1.379912643E-1
2.320542162E1,-5.644682720E-2,5.717115104E-2,-8.261180162E-2,1.152366894E-1
2.321544050E1,3.489779100E-2,-9.908106923E-3,-1.097772346E-1,1.156160354E-1
2.322545950E1,1.827835228E-1,6.833816350E-2,-1.167614414E-1,2.274052659E-1
2.323547850E1,4.266299571E-1,2.351498705E-1,-2.522094145E-2,4.877957337E-1
2.324549750E1,6.606565775E-1,4.356690216E-1,4.417330228E-2,7.926070214E-1
2.325551650E1,7.278808464E-1,6.685992891E-1,1.165361774E-1,9.951965718E-1
2.326553550E1,5.311293487E-1,8.950391471E-1,2.336043783E-1,1.066660427E0
2.327555450E1,1.484701610E-1,1.056971937E0,4.417868903E-1,1.155166101E0
2.328557350E1,-5.051336512E-2,9.695391065E-1,5.709390932E-1,1.126289984E0
2.329559250E1,-4.494286895E-2,6.786541611E-1,5.511105271E-1,8.753937086E-1
2.330561150E1,6.169163346E-2,2.674042815E-1,5.063435863E-1,5.759294530E-1
2.331563050E1,1.818457755E-1,-1.996771520E-1,4.535053682E-1,5.278313842E-1
2.332564950E1,2.202865407E-1,-6.354256958E-1,3.180791759E-1,7.439531820E-1
2.333566850E1,1.611390308E-1,-1.044676412E0,3.000381768E-2,1.057456771E0
2.334568750E1,8.966412842E-2,-1.491070982E0,-1.339684814E-1,1.499759942E0
2.335570750E1,-2.132406458E-1,-1.738384815E0,-7.671941623E-2,1.753094181E0
2.336572650E1,-7.715689029E-1,-1.734392921E0,5.530238092E-2,1.899077599E0
2.337574550E1,-1.292125462E0,-1.500341157E0,1.955835164E-1,1.989689602E0
2.338576450E1,-1.539843923E0,-1.072821985E0,3.463323373E-1,1.908405724E0
2.339578350E1,-1.467956792E0,-6.451829445E-1,4.847066226E-1,1.675141393E0
2.340580250E1,-1.220221667E0,-3.072495478E-1,4.033946570E-1,1.321389591E0
2.341582150E1,-1.074511245E0,1.530982322E-1,2.120188701E-1,1.105877700E0
2.342584050E1,-9.832161824E-1,5.432156897E-1,5.984186679E-1,1.272753805E0
2.343585950E1,-9.193545011E-1,9.126614857E-1,8.849848598E-1,1.568872808E0
2.344587850E1,-8.342623106E-1,9.817147636E-1,-6.977833271E-2,1.290204052E0
2.345589750E1,-7.656978598E-1,6.258520496E-1,-4.762399274E-1,1.097628566E0
2.346591650E1,-9.478329264E-1,1.275055540E-1,-5.705098345E-1,1.113609624E0
2.347593550E1,-1.420385600E0,-4.999322605E-1,-1.007510925E0,1.811768688E0
2.348595450E1,-2.030642394E0,-9.986459613E-1,-1.286820722E0,2.603211451E0
2.349597350E1,-2.775092057E0,-1.214331036E0,-1.408490170E0,3.340595807E0
2.350599250E1,-3.325953273E0,-1.186746211E0,-1.675249504E0,3.908553779E0
2.351601150E1,-3.648055334E0,-1.199854499E0,-1.929582919E0,4.297819073E0
2.352603050E1,-3.850254682E0,-1.237964312E0,-1.872202438E0,4.456698186E0
2.353604950E1,-3.895770286E0,-1.038253246E0,-1.648663968E0,4.355810924E0
2.354606850E1,-3.797867723E0,-6.286335701E-1,-1.421792001E0,4.103714403E0
2.355608750E1,-3.471488425E0,-2.276671886E-2,-1.337526022E0,3.720312630E0
2.356610650E1,-2.969240667E0,6.412886989E-1,-1.387352486E0,3.339519165E0
2.357612550E1,-2.406722295E0,1.196851369E0,-1.372204104E0,3.017898194E0
2.358614450E1,-1.828626063E0,1.599737391E0,-1.505273868E0,2.858125683E0
2.359616350E1,-1.326535449E0,1.692273088E0,-1.766832688E0,2.783016754E0
2.360618250E1,-9.986763668E-1,1.282883792E0,-1.873162551E0,2.480299025E0
2.361620250E1,-9.892714128E-1,5.884965277E-1,-1.761013539E0,2.103842859E0
2.362622150E1,-1.116004696E0,-9.513946116E-2,-1.619610323E0,1.969176375E0
2.363624050E1,-1.159659569E0,-6.975734121E-1,-1.471943570E0,1.999509153E0
2.364625950E1,-1.099099372E0,-1.124393842E0,-1.397609671E0,2.103709518E0
2.365627850E1,-8.286029367E-1,-1.443016809E0,-1.582398643E0,2.296272154E0
2.366629750E1,-1.795611222E-1,-1.719985381E0,-1.289403437E0,2.157116857E0
2.367631650E1,5.150967219E-1,-1.906769423E0,-1.165319747E0,2.293265004E0
2.368633550E1,9.800822210E-1,-2.063704598E0,-1.291039488E0,2.624160968E0
2.369635450E1,1.163791358E0,-1.997242806E0,-8.013253102E-1,2.446530483E0
2.370637350E1,1.187628117E0,-1.654253907E0,-2.367526654E-1,2.050138619E0
2.371639250E1,8.862041505E-1,-1.100003936E0,-9.480814330E-2,1.415752464E0
2.372641150E1,6.986906688E-1,-5.189836586E-1,7.994817562E-2,8.740162466E-1
2.373643050E1,7.978135456E-1,1.804515070E-1,3.431473589E-1,8.870283591E-1
2.374644950E1,8.663458367E-1,9.344639987E-1,4.624006643E-1,1.355578271E0
2.375646850E1,7.449759123E-1,1.350147822E0,6.329359514E-1,1.666882170E0
2.376648750E1,5.033714466E-1,1.387777578E0,6.316222282E-1,1.605694884E0
2.377650650E1,2.619423974E-1,1.142580437E0,5.456471081E-1,1.292994448E0
2.378652550E1,-7.981157005E-2,7.283496469E-1,5.133038194E-1,8.946194196E-1
2.379654450E1,-3.809637876E-1,1.559902650E-1,4.456831093E-1,6.067122911E-1
2.380656350E1,-5.475261109E-1,-4.159206355E-1,4.522517252E-1,8.229862939E-1
2.381658250E1,-7.274190626E-1,-9.254569477E-1,3.185210793E-1,1.219452636E0
2.382660150E1,-8.294601385E-1,-1.320624061E0,1.670156287E-1,1.568421580E0
2.383662050E1,-8.105908813E-1,-1.503706815E0,1.617835401E-1,1.715915404E0
2.384663950E1,-7.143755324E-1,-1.430204975E0,2.096080631E-3,1.598694175E0
2.385665950E1,-5.187807602E-1,-1.072415603E0,-1.456149656E-1,1.200171830E0
2.386667850E1,-2.311819500E-1,-5.447295338E-1,-2.325203776E-1,6.357995635E-1
2.387669750E1,7.999429554E-3,1.236422986E-1,-4.436150953E-2,1.316030106E-1
2.388671650E1,1.234331144E-1,1.043774772E0,4.512651537E-1,1.143827674E0
2.389673550E1,2.354083174E-1,2.029698361E0,6.426918845E-1,2.141995652E0
2.390675450E1,5.661353132E-1,2.733956310E0,3.863974589E-1,2.818568661E0
2.391677350E1,1.032111769E0,3.120067840E0,2.577084285E-1,3.296436207E0
2.392679250E1,1.465104374E0,3.167349011E0,3.795715655E-1,3.510371085E0
2.393681150E1,1.463172892E0,2.840490825E0,4.370418017E-1,3.224944740E0
2.394683050E1,9.663253306E-1,2.313485371E0,4.169384895E-1,2.541620922E0
2.395684950E1,5.332252832E-1,1.748924421E0,3.869068976E-1,1.868893464E0
2.396686850E1,4.001065484E-1,1.060705385E0,2.764298974E-1,1.166873880E0
2.397688750E1,5.577112296E-1,3.227972943E-1,1.616665958E-1,6.643613452E-1
2.398690650E1,8.772374453E-1,-3.652194285E-1,8.488812268E-2,9.540108803E-1
2.399692550E1,1.340168817E0,-1.068406752E0,6.385598034E-3,1.713938804E0
2.400694450E1,1.735238282E0,-1.692187133E0,-2.899416433E-1,2.441027519E0
2.401696350E1,1.956495314E0,-1.926019626E0,-4.109956719E-1,2.776030071E0
2.402698250E1,2.021215513E0,-1.721112140E0,-4.390313168E-1,2.690778260E0
2.403700150E1,2.041183462E0,-1.469455580E0,-3.374878389E-1,2.537642147E0
2.404702050E1,2.079105287E0,-1.058715577E0,-2.717603110E-1,2.348917013E0
2.405703950E1,1.930843433E0,-6.069023931E-1,-9.200156750E-1,2.223266902E0
2.406705850E1,1.929048776E0,-3.105660886E-1,-9.399826008E-1,2.168236096E0
2.407707750E1,1.909091645E0,-1.169706255E-1,-4.606939352E-1,1.967371835E0
2.408709650E1,1.739413194E0,-1.314687967E-2,-6.450854422E-1,1.855226759E0
2.409711650E1,1.646386039E0,2.692759752E-2,-8.731471717E-1,1.863785951E0
2.410713550E1,1.654479024E0,9.600543380E-2,-7.935268056E-1,1.837444605E0
2.411715450E1,1.683985829E0,1.458646417E-1,-8.112112708E-1,1.874872927E0
2.412717350E1,1.708458327E0,2.145074451E-1,-9.011221518E-1,1.943415661E0
2.413719250E1,1.849842247E0,2.171217352E-1,-7.040452565E-1,1.991164963E0
2.414721150E1,1.975863631E0,1.675665826E-1,-3.989666337E-1,2.022693754E0
2.415723050E1,2.092507398E0,1.813104630E-1,-3.380404007E-1,2.127376790E0
2.416724950E1,2.122717330E0,8.938755512E-2,-4.474418056E-1,2.171203161E0
2.417726850E1,2.088814004E0,-4.422833920E-2,-6.474709600E-1,2.187308559E0
2.418728750E1,2.086175155E0,-1.575497174E-1,-8.523918951E-1,2.259097305E0
2.419730650E1,2.095733891E0,-2.604390782E-1,-1.014059222E0,2.342700399E0
2.420732550E1,2.095585226E0,-3.165974915E-1,-1.110118011E0,2.392503586E0
2.421734412E1,2.100322932E0,-4.468459743E-1,-1.117340492E0,2.420635768E0
2.422736313E1,1.998601991E0,-6.765316218E-1,-1.129113349E0,2.393115524E0
2.423738213E1,1.824421769E0,-8.521369565E-1,-1.094653222E0,2.291924489E0
2.424740112E1,1.563110286E0,-1.040012088E0,-1.054964077E0,2.153575658E0
2.425742013E1,1.403491386E0,-1.137222633E0,-1.207202183E0,2.172648269E0
2.426743913E1,1.286100345E0,-1.100650054E0,-1.159153785E0,2.051614519E0
2.427745812E1,1.279817512E0,-8.127904576E-1,-7.461439667E-1,1.689760933E0
2.428747713E1,1.320271766E0,-2.965848112E-1,-8.879910596E-1,1.618520376E0
2.429749613E1,1.329808282E0,3.914196324E-1,-9.985782067E-1,1.708437248E0
2.430751512E1,1.198815741E0,1.246448622E0,5.532284617E-2,1.730275691E0
2.431753413E1,7.805351695E-1,2.354065633E0,9.783560499E-1,2.666090905E0
2.432755313E1,2.438394177E-1,3.197150515E0,8.893306567E-1,3.327482245E0
2.433757212E1,-1.617904837E-1,3.484730614E0,8.552039672E-1,3.591781931E0
2.434759113E1,-4.034587571E-1,3.277407058E0,9.737550952E-1,3.442727840E0
2.435761113E1,-8.175059447E-1,2.608093824E0,8.973990834E-1,2.876768061E0
2.436763012E1,-1.291404939E0,1.801006156E0,6.730138638E-1,2.316095324E0
2.437764913E1,-1.568844797E0,9.245330876E-1,4.604249632E-1,1.878304175E0
2.438766813E1,-1.629012646E0,5.552574456E-2,2.709143651E-1,1.652319552E0
2.439768712E1,-1.425055040E0,-7.399218714E-1,2.174304682E-1,1.620352508E0
2.440770613E1,-9.696081036E-1,-1.232541604E0,1.847211438E-1,1.579056864E0
