"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.395915117E1,1.761052716E-1,-3.301239139E0,1.586840773E-1,3.309739198E0
6.396917017E1,1.364068252E-1,-3.219917818E0,2.167492676E-1,3.230086349E0
6.397918917E1,1.585352839E-2,-3.139392303E0,2.447738028E-1,3.148960080E0
6.398920717E1,-1.338610114E-1,-3.145903763E0,2.209252759E-1,3.156491285E0
6.399922617E1,-2.252102069E-1,-3.182462309E0,2.340978833E-1,3.198997938E0
6.400924417E1,-2.831809830E-1,-3.165316519E0,3.226166153E-1,3.194292036E0
6.401926317E1,-2.650849834E-1,-3.046953086E0,3.564860272E-1,3.079167979E0
6.402928117E1,-1.591474326E-1,-2.885805577E0,3.584659310E-1,2.912335756E0
6.403930017E1,-2.633746043E-2,-2.677497935E0,3.092229831E-1,2.695423474E0
6.404931917E1,6.954977053E-2,-2.414433457E0,1.860197739E-1,2.422587345E0
6.405933717E1,1.106755131E-1,-2.197838556E0,8.633180022E-2,2.202316182E0
6.406935617E1,7.087682353E-2,-2.024942821E0,7.100158850E-2,2.027426491E0
6.407937417E1,-6.022323773E-2,-1.833112632E0,6.799259305E-2,1.835361477E0
6.408939317E1,-1.583692412E-1,-1.644083260E0,-6.459185243E-2,1.652955743E0
6.409941217E1,-1.580798954E-1,-1.415220900E0,2.090157402E-1,1.439280039E0
6.410943017E1,-1.416341081E-1,-1.128730722E0,3.043043053E-1,1.177579880E0
6.411944917E1,-2.028039323E-1,-9.799717087E-1,1.172132758E-1,1.007577757E0
6.412946717E1,-2.252631059E-1,-8.833815533E-1,1.092784306E-2,9.117158841E-1
6.413948617E1,-1.016110315E-1,-6.662457848E-1,1.609206372E-1,6.928951572E-1
6.414950417E1,-2.419385975E-3,-4.231384385E-1,1.793335193E-1,4.595786143E-1
6.415952317E1,-1.159122886E-1,-3.065864736E-1,8.357249916E-2,3.382532883E-1
6.416954217E1,-1.379237574E-1,-2.375507373E-1,8.116867226E-2,2.864291692E-1
6.417956017E1,-1.744304463E-1,-1.292158645E-1,6.006786168E-2,2.252351399E-1
6.418957917E1,-3.041086429E-1,-6.061633050E-2,9.499214787E-2,3.243145300E-1
6.419959717E1,-3.250592165E-1,-5.359323978E-2,8.341400307E-2,3.398435309E-1
6.420961617E1,-3.106476572E-1,-8.853853941E-2,7.937533122E-2,3.326281454E-1
6.421963517E1,-2.872570039E-1,-1.855280596E-1,1.702720162E-1,3.820076003E-1
6.422965317E1,-2.442888859E-1,-2.917345458E-1,2.111885655E-1,4.351858398E-1
6.423967217E1,-2.798429720E-1,-3.897520065E-1,2.335564312E-1,5.336359453E-1
6.424969017E1,-3.563528934E-1,-5.442670190E-1,2.260311377E-1,6.886973558E-1
6.425970917E1,-4.515344546E-1,-6.132290804E-1,2.516810455E-1,8.020452714E-1
6.426972717E1,-5.626005983E-1,-6.514271861E-1,1.950617985E-1,8.825677975E-1
6.427974617E1,-5.527577609E-1,-6.460986185E-1,2.020885438E-1,8.739704495E-1
6.428976517E1,-5.135671269E-1,-5.959300929E-1,2.410964157E-1,8.228069951E-1
6.429978317E1,-4.519657598E-1,-5.377795333E-1,1.663145475E-1,7.219005493E-1
6.430980217E1,-4.435089318E-1,-5.067296487E-1,1.142755707E-1,6.830329535E-1
6.431982017E1,-5.144886115E-1,-4.945481443E-1,1.440461576E-2,7.137814031E-1
6.432983917E1,-5.513974062E-1,-5.413580292E-1,-1.157573283E-1,7.813497133E-1
6.433985717E1,-5.506720591E-1,-6.229512459E-1,-1.951175664E-1,8.540367885E-1
6.434987617E1,-4.546805124E-1,-6.440515083E-1,-2.204091129E-1,8.186066765E-1
6.435989517E1,-2.996774949E-1,-5.995834333E-1,-2.022318736E-1,7.001461456E-1
6.436991317E1,-1.987479016E-1,-5.460860878E-1,-2.265766829E-1,6.237369132E-1
6.437993217E1,-5.727428131E-2,-5.256442219E-1,-3.045520811E-1,6.101919054E-1
6.438995017E1,6.765879013E-2,-4.227554458E-1,-2.401265088E-1,4.908773972E-1
6.439996917E1,2.433530755E-1,-1.895778412E-1,-2.078743637E-2,3.091805213E-1
6.440998817E1,2.861420861E-1,1.714111269E-2,3.156261228E-2,2.883874298E-1
6.442000617E1,8.337007586E-2,2.619669557E-2,-4.095262666E-1,4.187464620E-1
6.443002517E1,-1.226884715E-2,1.927645737E-1,-2.795678057E-2,1.951673309E-1
6.444004317E1,1.928683252E-1,3.477076024E-1,3.103852634E-1,5.044182584E-1
6.445006217E1,1.216876109E-1,1.543723404E-2,-3.785664292E-1,3.979431167E-1
6.446008017E1,-5.908951286E-2,-2.401200038E-1,-7.316359283E-1,7.722954864E-1
6.447009917E1,-1.862082370E-3,-1.744271207E-1,-5.235375432E-1,5.518331695E-1
6.448011817E1,8.746930294E-2,-5.050707936E-2,-1.876668249E-1,2.131212828E-1
6.449013617E1,1.004863013E-1,-5.214020669E-2,-1.685228216E-1,2.030173375E-1
6.450015517E1,1.106690081E-1,-1.647692746E-1,-3.787183837E-1,4.275794164E-1
6.451017317E1,1.494558553E-1,-2.113739222E-1,-4.296738714E-1,5.016329569E-1
6.452019217E1,1.963183652E-1,-1.500372148E-1,-2.981448483E-1,3.872239880E-1
6.453021117E1,2.572183222E-1,1.146697462E-2,-1.707796276E-1,3.089634897E-1
6.454022917E1,3.024330136E-1,2.381576782E-1,-8.482321858E-2,3.941824271E-1
6.455024817E1,2.537884917E-1,4.152552223E-1,2.316608369E-2,4.872188067E-1
6.456026617E1,1.164133493E-1,5.700146484E-1,3.665736437E-2,5.829344129E-1
6.457028517E1,1.356404196E-2,5.892823935E-1,-1.824053541E-2,5.897206454E-1
6.458030317E1,-3.551025029E-2,5.508749574E-1,-1.861964694E-1,5.825747350E-1
6.459032217E1,-6.905689593E-2,4.563406831E-1,-3.234075974E-1,5.635673411E-1
6.460034117E1,-5.751208026E-2,2.748360926E-1,-3.853497110E-1,4.767986125E-1
6.461035917E1,-1.081566788E-1,8.461154938E-2,-3.721669440E-1,3.966928480E-1
6.462037817E1,-1.798429580E-1,-9.595339358E-2,-2.887729311E-1,3.534690213E-1
6.463039617E1,-2.108225298E-1,-1.788446921E-1,-2.116377047E-1,3.481696153E-1
6.464041517E1,-2.379719926E-1,-2.089929360E-1,-1.210407262E-1,3.390568890E-1
6.465043317E1,-2.531017362E-1,-2.227911955E-1,-6.571203277E-2,3.435323521E-1
6.466045217E1,-2.020825869E-1,-2.292792660E-1,-1.142727202E-1,3.262891484E-1
6.467047117E1,-1.880237609E-1,-2.289407122E-1,-2.959999435E-1,4.187872382E-1
6.468048917E1,-1.403674184E-1,-1.850023949E-1,-2.066188203E-1,3.108379565E-1
6.469050817E1,-7.394363333E-2,-1.812783033E-1,-2.571318930E-1,3.231815195E-1
6.470052617E1,-7.966082152E-2,-2.929203612E-1,-4.214788525E-1,5.194156405E-1
6.471054517E1,-4.202032093E-2,-3.395098060E-1,-4.166573846E-1,5.391066610E-1
6.472056417E1,1.134586051E-1,-2.727369422E-1,-2.143964211E-1,3.649987946E-1
6.473058217E1,2.148472780E-1,-2.219965589E-1,-1.664047408E-1,3.509022126E-1
6.474060117E1,1.945704862E-1,-2.450679177E-1,-1.881342367E-1,3.651170352E-1
6.475061917E1,2.050610124E-1,-2.067932135E-1,-1.963611960E-1,3.512423256E-1
6.476063817E1,2.116178242E-1,-1.235563445E-1,-2.298372366E-1,3.359664107E-1
6.477065617E1,2.059508124E-1,-2.577277243E-2,-2.223099697E-1,3.041409140E-1
6.478067517E1,2.219077543E-1,6.111977577E-2,-2.053063396E-1,3.084304971E-1
6.479069417E1,2.122043730E-1,1.100229639E-1,-2.279841808E-1,3.303218661E-1
6.480071217E1,2.247664580E-1,1.326972967E-1,-2.196084099E-1,3.411105201E-1
6.481073117E1,2.080679796E-1,1.139721733E-1,-2.104858033E-1,3.171532970E-1
6.482074888E1,1.717201522E-1,3.603697479E-2,-2.580470554E-1,3.120492862E-1
6.483076788E1,1.643674247E-1,-5.598007321E-2,-2.375525645E-1,2.942475825E-1
6.484078688E1,2.103363338E-1,-1.203947550E-1,-1.118110424E-1,2.669044390E-1
6.485080488E1,2.553985225E-1,-1.913805377E-1,-2.700478077E-2,3.202876421E-1
6.486082388E1,2.917482137E-1,-2.719025445E-1,2.815953277E-2,3.998011671E-1
6.487084188E1,2.791255004E-1,-3.644750780E-1,3.581821583E-2,4.604737474E-1
6.488086088E1,1.768606953E-1,-4.451210457E-1,3.490436912E-2,4.802403209E-1
6.489087888E1,8.959228076E-2,-5.152683377E-1,9.242408730E-2,5.311030489E-1
6.490089788E1,1.533973172E-2,-5.986870551E-1,1.480924308E-1,6.169220902E-1
6.491091688E1,-8.320021424E-2,-7.255482459E-1,1.485374039E-1,7.452555891E-1
6.492093488E1,-5.149383355E-2,-8.629975748E-1,2.181046887E-1,8.916199214E-1
6.493095388E1,-3.006097421E-2,-1.031471645E0,3.221892204E-1,1.081038071E0
6.494097188E1,-7.299477641E-2,-1.156075226E0,4.938821099E-1,1.259268718E0
6.495099088E1,-2.637971707E-1,-1.243857720E0,7.476741099E-1,1.475055101E0
6.496100888E1,-5.032159837E-1,-1.388190392E0,9.122042334E-1,1.735631140E0
6.497102788E1,-7.416470193E-1,-1.527827749E0,1.101200277E0,2.024089914E0
6.498104688E1,-7.824315678E-1,-1.621322388E0,1.390107694E0,2.274485622E0
6.499106488E1,-8.475653840E-1,-1.694235998E0,1.475985750E0,2.401527978E0
6.500108388E1,-9.571038330E-1,-1.930779260E0,8.199562204E-1,2.305706942E0
6.501110188E1,-1.051400345E0,-2.289572014E0,-6.140164811E-2,2.520189051E0
6.502112088E1,-5.817149270E-1,-2.314126811E0,2.600841522E-1,2.400253928E0
6.503113888E1,2.444291459E-1,-2.226277658E0,2.234747350E-1,2.250777372E0
6.504115788E1,3.908959046E-1,-2.521098949E0,-3.202905198E-1,2.571249801E0
6.505117688E1,1.798182170E-1,-3.045809371E0,-6.829769345E-1,3.126619070E0
6.506119488E1,-6.764417209E-2,-3.416119970E0,-4.417140924E-1,3.445223175E0
6.507121388E1,-3.231287948E-1,-3.627200362E0,3.551832676E-2,3.641738079E0
6.508123188E1,-4.135638421E-1,-3.929303775E0,1.725849554E-2,3.951045566E0
6.509125088E1,-4.772093592E-1,-4.317083516E0,-1.842342170E-1,4.347284337E0
6.510126988E1,-2.812241757E-1,-4.504348199E0,-1.300243883E-1,4.514991260E0
6.511128788E1,4.290167905E-2,-4.458115434E0,-6.025994271E-3,4.458325929E0
6.512130688E1,2.937902807E-1,-4.105364023E0,1.239434302E-1,4.117728557E0
6.513132488E1,4.445040183E-1,-3.452095549E0,2.425251098E-1,3.489035100E0
6.514134388E1,5.149328172E-1,-2.741605638E0,4.819523647E-1,2.830871838E0
6.515136188E1,6.438354537E-1,-2.088359967E0,5.572571933E-1,2.255284245E0
6.516138088E1,7.820327146E-1,-1.574482682E0,4.308054538E-1,1.810017741E0
6.517139988E1,7.220016903E-1,-1.309762273E0,2.298837219E-1,1.513145789E0
6.518141788E1,4.985392710E-1,-1.306770253E0,7.783228755E-3,1.398660243E0
6.519143688E1,3.158156091E-1,-1.512985176E0,-9.815750152E-2,1.548708668E0
6.520145488E1,2.416897620E-1,-1.648449376E0,-9.961492002E-2,1.669048357E0
6.521147388E1,2.412590049E-1,-1.678694099E0,-4.227332264E-2,1.696468926E0
6.522149188E1,2.642317285E-1,-1.652475768E0,7.585914463E-2,1.675186312E0
6.523151088E1,3.856658626E-1,-1.585695303E0,1.551301396E-1,1.639278229E0
6.524152988E1,6.822088297E-1,-1.442650189E0,1.173562494E-1,1.600131540E0
6.525154788E1,1.005417914E0,-1.302809349E0,-6.553822428E-2,1.646958603E0
6.526156688E1,1.159528592E0,-1.099484119E0,-2.492413679E-1,1.617248633E0
6.527158488E1,1.109962402E0,-9.659664577E-1,-4.477496615E-1,1.538046648E0
6.528160388E1,9.132076156E-1,-7.911657000E-1,-6.526097855E-1,1.373241001E0
6.529162288E1,4.858746770E-1,-4.914713395E-1,-6.595916533E-1,9.553425712E-1
6.530164088E1,-2.504165486E-1,-2.602127910E-1,-5.163065109E-1,6.300726605E-1
6.531165988E1,-7.683245022E-1,-8.745212674E-2,-6.888581371E-1,1.035613803E0
6.532167788E1,-8.882138385E-1,6.378493667E-2,-3.663953036E-1,9.629319080E-1
6.533169688E1,-9.992058322E-1,-7.053028464E-2,-2.302768010E-1,1.027820131E0
6.534171488E1,-8.027586090E-1,-1.602768588E-1,-2.251561019E-1,8.490025477E-1
6.535173388E1,-4.953492494E-1,5.129119098E-2,-4.651153073E-1,6.814205120E-1
6.536175288E1,-2.999667311E-1,3.262132376E-1,-7.340951210E-1,8.574909696E-1
6.537177088E1,-2.777767122E-1,6.515406221E-1,-7.452399141E-1,1.028128209E0
6.538178988E1,-1.766286887E-1,9.195635390E-1,-4.293946669E-1,1.030133281E0
6.539180788E1,-7.258463077E-2,1.017856404E0,-3.288275278E-1,1.072113674E0
6.540182688E1,4.657678200E-2,9.472337329E-1,-2.559583569E-1,9.823114689E-1
6.541184488E1,8.136813540E-2,8.013053566E-1,2.128444970E-2,8.057071899E-1
6.542186388E1,3.798853783E-2,6.150651062E-1,2.919935775E-1,6.819152903E-1
6.543188288E1,-7.387715779E-2,3.044867384E-1,3.452161038E-1,4.662018518E-1
6.544190088E1,-3.179952684E-1,-4.377401054E-2,2.529745227E-1,4.086970319E-1
6.545191988E1,-4.244659757E-1,-9.027984023E-2,1.983480799E-1,4.771412525E-1
6.546193788E1,-4.100651606E-1,9.201120079E-2,4.211995018E-1,5.950029557E-1
6.547195688E1,-2.987496697E-1,3.468732047E-1,7.317316765E-1,8.631359288E-1
6.548197587E1,-2.000688972E-1,4.953965753E-1,6.869817656E-1,8.702811481E-1
6.549199388E1,-1.253138165E-1,3.640470618E-1,1.364745981E-1,4.084839431E-1
6.550201288E1,6.250834331E-2,2.025381947E-1,-6.686068904E-1,7.014015877E-1
6.551203088E1,1.826832430E-1,4.770392418E-2,-1.233514581E0,1.247881025E0
6.552204988E1,1.331489211E-1,7.731422424E-2,-1.589671410E0,1.597110302E0
6.553206788E1,8.428271659E-2,1.740447128E-1,-1.712965214E0,1.723845980E0
6.554208688E1,1.506272902E-1,3.335509086E-1,-1.804104010E0,1.840851996E0
6.555210588E1,2.042081229E-1,5.891011298E-1,-1.855094655E0,1.957068541E0
6.556212388E1,2.896668790E-1,8.243024558E-1,-1.748687901E0,1.954812220E0
6.557214288E1,4.034996511E-1,1.062052583E0,-1.569932379E0,1.937899722E0
6.558216088E1,5.420336019E-1,1.238953661E0,-1.771518647E0,2.228695788E0
6.559217988E1,5.080742159E-1,1.284611644E0,-2.075473874E0,2.493182361E0
6.560219887E1,5.644546042E-1,1.476122575E0,-1.637656585E0,2.275844007E0
6.561221688E1,6.334932641E-1,1.545360040E0,-2.013005438E0,2.615653314E0
6.562223588E1,4.613250690E-1,1.309570484E0,-2.496133677E0,2.856305132E0
6.563225388E1,4.325925822E-1,1.374233673E0,-2.248467842E0,2.670442316E0
6.564227288E1,2.677138367E-1,1.593936369E0,-2.163566855E0,2.700615741E0
6.565229088E1,-2.568685491E-2,1.604493517E0,-2.266131111E0,2.776762408E0
6.566230988E1,-2.603015042E-1,1.570529965E0,-2.325638809E0,2.818318136E0
6.567232887E1,-9.606217006E-2,1.550910217E0,-2.444344304E0,2.896440836E0
6.568234688E1,2.010971301E-1,1.427069698E0,-2.523612375E0,2.906129281E0
6.569236588E1,5.350643056E-1,1.316744433E0,-2.703872386E0,3.054674384E0
6.570238388E1,8.492957213E-1,1.121871353E0,-2.820029956E0,3.151581747E0
6.571240288E1,1.092845409E0,9.479587877E-1,-2.813483121E0,3.163640976E0
6.572242088E1,1.155802234E0,8.388918436E-1,-2.750284660E0,3.098981129E0
6.573243988E1,1.052445096E0,7.170750457E-1,-2.628482188E0,2.920745780E0
6.574245888E1,9.013804525E-1,6.783126837E-1,-2.574285808E0,2.810612431E0
6.575247688E1,7.712709872E-1,5.644609630E-1,-2.550052315E0,2.723277790E0
6.576249588E1,6.594518318E-1,4.202855819E-1,-2.489699986E0,2.609621181E0
6.577251388E1,5.697605869E-1,2.823801702E-1,-2.371499983E0,2.455275516E0
6.578253288E1,4.289902223E-1,-7.682539701E-2,-2.268334926E0,2.309822091E0
6.579255187E1,2.907520857E-1,-5.284374368E-1,-2.136047519E0,2.219567955E0
6.580256988E1,1.957681605E-1,-9.918398023E-1,-2.046848245E0,2.282905846E0
6.581258888E1,1.933777639E-1,-1.493705737E0,-1.976437828E0,2.484926211E0
6.582260738E1,1.920498064E-1,-1.946370860E0,-1.942568708E0,2.756594972E0
6.583262638E1,1.542824760E-1,-2.301254166E0,-2.017302556E0,3.064161129E0
6.584264438E1,-1.855292290E-2,-2.460210723E0,-2.223870652E0,3.316410965E0
6.585266338E1,-1.594541373E-1,-2.165786458E0,-2.059135584E0,2.992673714E0
6.586268238E1,-2.308920560E-1,-1.493099381E0,-2.419715831E0,2.852662196E0
6.587270038E1,-4.571175588E-1,-5.937058121E-1,-2.942000828E0,3.035920276E0
6.588271938E1,-7.867006930E-1,1.063193375E0,-2.955364054E0,3.237816367E0
6.589273738E1,-3.150993252E-1,4.110830001E0,-1.728559592E0,4.470584877E0
6.590275638E1,1.191847176E0,8.077395158E0,4.631848490E-1,8.177979728E0
6.591277438E1,2.301474752E0,1.184187119E1,1.927122119E0,1.221640286E1
6.592279338E1,2.287660851E0,1.184992748E1,1.961260503E0,1.222704855E1
6.593281238E1,2.285085884E0,1.185661553E1,1.988993262E0,1.223752603E1
6.594283038E1,6.767196829E-1,8.659095467E0,3.361770978E0,9.313398302E0
6.595284938E1,-1.120644754E0,6.489955046E0,4.551561542E0,8.005752533E0
6.596286738E1,-3.152732433E0,3.034005597E0,4.384538165E0,6.194278544E0
6.597288638E1,-4.633338068E0,-7.095666361E-1,3.606946192E0,5.914504823E0
6.598290537E1,-5.444208593E0,-3.953324137E0,2.948440659E0,7.345847892E0
6.599292338E1,-5.405207664E0,-6.010748826E0,2.389111797E0,8.429307594E0
6.600294238E1,-4.091545299E0,-6.690788777E0,1.991376587E0,8.091537437E0
6.601296038E1,-2.247167275E0,-6.377399068E0,1.721246772E0,6.977368421E0
6.602297938E1,-6.196459611E-1,-5.478722953E0,1.814932323E0,5.804683079E0
6.603299738E1,4.194357622E-1,-4.333482032E0,2.095833879E0,4.831926379E0
6.604301638E1,8.296204253E-1,-3.208883538E0,2.222362947E0,3.990501307E0
6.605303538E1,8.351773267E-1,-2.197996430E0,2.163787880E0,3.195416634E0
6.606305338E1,7.813192812E-1,-1.234851254E0,1.981027454E0,2.461663505E0
6.607307238E1,8.304790159E-1,-1.995514369E-1,1.710042776E0,1.911481746E0
6.608309038E1,9.491251610E-1,8.422019523E-1,1.412929376E0,1.899081916E0
6.609310938E1,9.550458323E-1,1.865065327E0,1.181281549E0,2.405412088E0
6.610312837E1,8.614337370E-1,2.828372471E0,1.195552191E0,3.189216825E0
6.611314638E1,6.439583183E-1,3.419629469E0,1.305797861E0,3.716672715E0
6.612316538E1,2.708140853E-1,3.262788434E0,1.553012291E0,3.623668833E0
6.613318338E1,1.087083636E-1,2.563822215E0,1.780906352E0,3.123560355E0
6.614320238E1,6.209651660E-2,1.532880912E0,1.601130198E0,2.217475542E0
6.615322038E1,-5.410077810E-2,4.275665349E-1,1.757871830E0,1.809931879E0
6.616323938E1,1.518574895E-1,-3.530168742E-1,1.825989554E0,1.865990209E0
6.617325837E1,3.678772804E-1,-9.535972577E-1,2.021790587E0,2.265462116E0
6.618327638E1,4.493102834E-1,-1.325276690E0,1.970246211E0,2.416631575E0
6.619329538E1,3.002178325E-1,-1.560255237E0,1.510614130E0,2.192369085E0
6.620331338E1,1.314625841E-1,-1.653028330E0,1.241983688E0,2.071788733E0
6.621333238E1,7.855829246E-2,-1.578457620E0,1.048203453E0,1.896425675E0
6.622335038E1,6.214574285E-2,-1.474264330E0,8.848006725E-1,1.720520165E0
6.623336938E1,1.172081687E-1,-1.368988135E0,7.212154591E-1,1.551778982E0
6.624338838E1,1.609707040E-1,-1.273613616E0,6.286049187E-1,1.429387056E0
6.625340638E1,2.046826610E-1,-1.102560924E0,6.373254561E-1,1.289852441E0
6.626342538E1,1.951830552E-1,-8.359454316E-1,7.081878626E-1,1.112848255E0
6.627344338E1,1.735733541E-1,-5.309476465E-1,7.806863201E-1,9.599501252E-1
6.628346238E1,1.715205429E-1,-2.112376821E-1,8.475235033E-1,8.901329921E-1
6.629348137E1,8.162983485E-2,3.110426366E-2,8.376616625E-1,8.422042305E-1
6.630349938E1,3.536396027E-3,2.004320276E-1,7.749045932E-1,8.004140381E-1
6.631351838E1,-9.150892496E-3,3.546862543E-1,7.201243687E-1,8.027858894E-1
6.632353638E1,-2.885250092E-2,4.599045610E-1,6.795950512E-1,8.210932381E-1
6.633355538E1,-1.894746378E-2,4.994861180E-1,6.252544641E-1,8.004926816E-1
6.634357338E1,4.442129731E-3,5.902085924E-1,6.028093421E-1,8.436498196E-1
6.635359238E1,-3.619938120E-3,6.555880648E-1,6.240183628E-1,9.051009511E-1
6.636361137E1,-3.113909114E-2,6.893633366E-1,6.719947672E-1,9.632073608E-1
6.637362938E1,-5.306245878E-2,7.120750916E-1,7.067716670E-1,1.004685398E0
6.638364838E1,-1.395683599E-1,7.253786767E-1,6.973506331E-1,1.015850115E0
6.639366638E1,-2.446944268E-1,7.534102285E-1,9.254855990E-1,1.218206029E0
6.640368538E1,-3.222437457E-1,7.483880550E-1,8.654229999E-1,1.188647417E0
6.641370338E1,-3.761660741E-1,5.944460696E-1,5.644083381E-1,9.019001148E-1
6.642372238E1,-3.521769217E-1,4.117287666E-1,3.912430465E-1,6.682965531E-1
6.643374137E1,-4.445786068E-1,1.901181239E-1,3.351600623E-1,5.883258502E-1
6.644375938E1,-4.792951707E-1,-2.675101161E-3,3.242023802E-1,5.786520544E-1
6.645377838E1,-3.392419670E-1,-1.894082719E-1,4.501221693E-1,5.946180059E-1
6.646379638E1,-2.472776901E-1,-3.406675547E-1,5.306570399E-1,6.773459477E-1
6.647381538E1,-2.303403529E-1,-4.777701437E-1,5.247115910E-1,7.460852781E-1
6.648383437E1,-2.008408210E-1,-5.836866081E-1,5.501762152E-1,8.268742103E-1
6.649385238E1,-1.627864472E-1,-6.178401947E-1,5.146765995E-1,8.204376489E-1
6.650387138E1,-1.180987361E-1,-5.685417348E-1,3.963622838E-1,7.030576617E-1
6.651388938E1,-1.113300724E-1,-4.303848928E-1,3.091855609E-1,5.414990786E-1
6.652390838E1,-5.325596508E-2,-2.761025995E-1,2.103617692E-1,3.511707807E-1
6.653392638E1,6.967863768E-2,-9.760757089E-2,1.793400426E-2,1.212599643E-1
6.654394538E1,8.015103746E-2,-3.461551666E-4,-8.170606792E-2,1.144560622E-1
6.655396437E1,3.583849836E-2,-6.010002136E-2,-1.915056682E-1,2.038892628E-1
6.656398238E1,9.286339592E-2,-1.650645590E-1,-2.649472815E-1,3.256792608E-1
6.657400138E1,1.052963306E-1,-2.169024646E-1,-3.648873067E-1,4.373519669E-1
6.658401938E1,1.621564463E-1,-2.330039424E-1,-4.106710052E-1,4.992356405E-1
6.659403838E1,2.664621489E-1,-1.655399376E-1,-3.262138589E-1,4.525715739E-1
6.660405738E1,2.589324700E-1,-7.670260549E-2,-1.671181377E-1,3.175811481E-1
6.661407538E1,-6.172872674E-2,-2.006436968E-1,-1.045832992E-1,2.345335695E-1
6.662409437E1,-3.057126438E-1,-2.966257417E-1,-8.016592045E-2,4.334439133E-1
6.663411238E1,-3.489060989E-1,-2.573634428E-1,-7.434557458E-2,4.398848394E-1
6.664413138E1,-3.906118396E-1,-1.819051248E-1,-7.474437296E-2,4.373257424E-1
6.665414938E1,-3.332427238E-1,-1.226605511E-1,2.336780350E-2,3.558684841E-1
6.666416838E1,-3.912461529E-1,-2.458181155E-1,1.280037185E-1,4.794632937E-1
6.667418738E1,-4.723569377E-1,-3.997437286E-1,1.048850155E-1,6.276280679E-1
6.668420538E1,-4.461649930E-1,-4.028152710E-1,9.387178481E-2,6.083874222E-1
6.669422437E1,-3.084675959E-1,-3.345823574E-1,1.538051605E-1,4.803682328E-1
6.670424238E1,-1.733459705E-1,-2.358591378E-1,1.741318363E-1,3.405881013E-1
6.671426138E1,-7.917937640E-2,-2.256072146E-1,3.381286937E-1,4.141243804E-1
6.672427938E1,3.745320696E-2,-1.919488871E-1,2.564840215E-1,3.225386353E-1
6.673429838E1,-5.286624815E-2,-1.665129143E-1,-1.065093720E-1,2.046109409E-1
6.674431737E1,-2.399731656E-1,-1.216524911E-1,4.069404817E-1,4.878391174E-1
6.675433538E1,5.655891102E-2,3.448687792E-3,3.892058766E-1,3.933090620E-1
6.676435438E1,1.643520027E-1,-1.624531925E-1,-4.663389285E-2,2.357484687E-1
6.677437238E1,1.167062583E-1,-3.417609841E-1,-7.576706012E-2,3.690007701E-1
6.678439138E1,2.771787065E-1,-3.463609886E-1,3.098206599E-2,4.446952419E-1
6.679441038E1,4.461528600E-1,-2.121960407E-1,1.564071898E-1,5.182110991E-1
6.680442838E1,5.386689679E-1,-2.233051658E-2,2.555455434E-1,5.966292263E-1
6.681444737E1,5.046899572E-1,5.676067650E-2,3.344233131E-1,6.080893681E-1
6.682446525E1,4.669038609E-1,1.702884614E-2,3.713285629E-1,5.968032327E-1
6.683448425E1,4.621845001E-1,-4.223853171E-2,4.099938977E-1,6.192686023E-1
6.684450225E1,5.403961257E-1,6.000412703E-3,3.327486706E-1,6.346539651E-1
6.685452125E1,4.214744305E-1,2.425892830E-2,3.182838650E-1,5.287095705E-1
6.686454025E1,3.964814208E-1,-1.321581835E-1,3.328059733E-1,5.342500523E-1
6.687455825E1,2.713223545E-1,-9.699419796E-2,2.011640990E-1,3.514124204E-1
6.688457725E1,1.928717239E-1,-2.303428745E-1,1.719326985E-1,3.461476485E-1
6.689459525E1,3.530040834E-2,-1.769262207E-1,1.319073014E-1,2.234917057E-1
6.690461425E1,-1.645430239E-1,8.730536163E-2,1.909139299E-1,2.667297537E-1
6.691463225E1,-1.564923216E-1,3.190521526E-1,3.054936290E-1,4.686261625E-1
6.692465125E1,-9.156220771E-2,4.916303837E-1,4.064095910E-1,6.444011389E-1
6.693467025E1,-1.613505172E-1,5.239602238E-1,3.728148886E-1,6.629926445E-1
6.694468825E1,-2.600722385E-1,4.884758109E-1,3.938742936E-1,6.792519019E-1
6.695470725E1,-3.118756821E-1,3.668712670E-1,3.737539514E-1,6.095514612E-1
6.696472525E1,-3.174708097E-1,2.887548047E-1,3.403022134E-1,5.476975887E-1
6.697474425E1,-1.549867732E-1,1.947578895E-1,2.862399173E-1,3.793215333E-1
6.698476325E1,8.292111933E-2,2.534767985E-2,2.178391886E-1,2.344617858E-1
6.699478125E1,7.405944474E-2,-1.090575886E-1,1.915664792E-1,2.325426304E-1
6.700480025E1,1.416944806E-2,-5.457206368E-2,2.267421591E-1,2.336469348E-1
6.701481825E1,1.214980515E-1,-6.380774081E-2,2.308715359E-1,2.685793559E-1
6.702483725E1,7.569158535E-2,-1.323873943E-1,1.938270128E-1,2.466263351E-1
6.703485525E1,-6.417366687E-2,-4.484872878E-2,2.652203465E-1,2.765348082E-1
6.704487425E1,-1.098853716E-1,9.934302449E-2,2.766668558E-1,3.138285846E-1
6.705489325E1,-1.590398803E-2,-3.507218421E-2,2.227520192E-1,2.260563137E-1
6.706491125E1,-4.820075478E-2,-1.117116398E-1,2.151318546E-1,2.471528234E-1
6.707493025E1,-1.209486691E-1,-5.077605128E-2,2.086532859E-1,2.464609130E-1
