"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
8.117429333E0,9.842903160E-2,-2.807476276E-1,3.757140112E-1,4.792374389E-1
8.127448333E0,8.953746311E-2,-1.774565631E-1,3.049498379E-1,3.640085064E-1
8.137466333E0,1.209753835E-1,-1.474083066E-1,3.433403170E-1,3.927426964E-1
8.147485333E0,1.673853189E-1,-1.625502563E-1,4.522394460E-1,5.088820564E-1
8.157504333E0,1.968978243E-1,-2.979594916E-1,4.416390288E-1,5.679732772E-1
8.167522333E0,1.328182610E-1,-4.458192033E-1,4.493667090E-1,6.467811775E-1
8.177541333E0,2.734750070E-2,-5.984262693E-1,4.887196398E-1,7.731162732E-1
8.187560333E0,-6.695880532E-2,-6.630496967E-1,5.209436452E-1,8.458727229E-1
8.197578333E0,-1.943313351E-1,-6.831044769E-1,6.140956378E-1,9.388875580E-1
8.207597333E0,-1.934065249E-1,-6.880594075E-1,7.739819026E-1,1.053508338E0
8.217616333E0,-1.549867366E-1,-8.020403516E-1,5.673401685E-1,9.945674844E-1
8.227634333E0,-1.343188758E-1,-9.248067373E-1,1.526778173E-1,9.468999829E-1
8.237653333E0,-2.579124963E-1,-9.542375278E-1,6.709446073E-1,1.194677689E0
8.247672333E0,-2.773815317E-1,-9.304586560E-1,1.441933905E0,1.738351866E0
8.257690333E0,-7.218709320E-2,-1.132020950E0,1.015588926E0,1.522531864E0
8.267709333E0,4.382020354E-2,-1.337960470E0,7.799799033E-1,1.549331172E0
8.277728333E0,1.140768385E-1,-1.651106935E0,9.796868031E-1,1.923266458E0
8.287746333E0,1.112532911E-1,-2.098737606E0,1.348069868E0,2.496871883E0
8.297765333E0,-2.104047462E-2,-2.605363174E0,1.673019668E0,3.096345391E0
8.307783333E0,-1.312134927E-1,-3.183123629E0,1.534247553E0,3.536015918E0
8.317802333E0,-1.121760549E-1,-3.684684924E0,1.375182091E0,3.934540918E0
8.327821333E0,4.671713345E-2,-4.117354324E0,1.623994127E0,4.426301621E0
8.337839333E0,4.278398191E-1,-4.716793331E0,2.050084094E0,5.160816896E0
8.347858333E0,9.545720617E-1,-5.535549118E0,2.502230569E0,6.149363356E0
8.357877333E0,1.453347816E0,-6.391674460E0,2.706196654E0,7.091489449E0
8.367895333E0,1.906159266E0,-7.247940136E0,2.313164798E0,7.843265311E0
8.377914333E0,2.354214298E0,-8.010949153E0,1.680848213E0,8.517210929E0
8.387933333E0,2.642136606E0,-8.541612040E0,1.274783059E0,9.031339543E0
8.397951333E0,2.535811129E0,-8.567326925E0,9.325902584E-1,8.983270747E0
8.407970333E0,2.104553831E0,-7.808788104E0,2.853982106E-1,8.092451459E0
8.417989333E0,1.224245355E0,-6.478851183E0,-3.119021773E-1,6.600876632E0
8.428007333E0,-7.182558909E-2,-4.997730993E0,-6.988659391E-1,5.046869088E0
8.438026333E0,-1.640520990E0,-3.427231434E0,-8.032562801E-1,3.883612374E0
8.448044333E0,-2.737638302E0,-1.532488564E0,-3.165799499E-1,3.153316910E0
8.458063333E0,-2.651089570E0,4.658997113E-1,-4.770889431E-2,2.692139407E0
8.468082333E0,-2.050921123E0,2.464761027E0,-9.187510684E-1,3.335480160E0
8.478100333E0,-1.247172799E0,4.645098281E0,-2.489886220E0,5.415894332E0
8.488119333E0,-2.132725132E-1,6.530144713E0,-3.863280232E0,7.590336573E0
8.498138333E0,1.103415640E0,7.955447967E0,-5.559291737E0,9.767927265E0
8.508156333E0,1.479819477E0,9.095974277E0,-6.645918413E0,1.136199126E1
8.518175333E0,1.988084020E-1,1.026697861E1,-6.358334806E0,1.207802948E1
8.528194333E0,1.842065889E-1,1.023405879E1,-6.461363915E0,1.210450805E1
8.538212333E0,1.469262037E-1,1.019996485E1,-6.561208631E0,1.212890468E1
8.548231333E0,8.310632989E-2,1.016377409E1,-6.659968103E0,1.215172356E1
8.558250333E0,-4.481890798E-3,1.012628057E1,-6.758015385E0,1.217424947E1
8.568268333E0,-1.087323372E-1,1.009028745E1,-6.849986240E0,1.219623036E1
8.578287333E0,-2.179227307E-1,1.005709515E1,-6.937073500E0,1.221947797E1
8.588306333E0,-3.176120565E-1,1.002527577E1,-7.031611283E0,1.224951382E1
8.598324333E0,-4.011688413E-1,9.994196649E0,-7.138774374E0,1.228849066E1
8.608343333E0,-4.702325711E-1,9.965270473E0,-7.250876023E0,1.233300196E1
8.618362333E0,-5.251696473E-1,9.939789476E0,-7.360090317E0,1.237926280E1
8.628380333E0,-5.628475700E-1,9.917722085E0,-7.465741317E0,1.242639538E1
8.638399333E0,-5.822311630E-1,9.897695371E0,-7.574397787E0,1.247697354E1
8.648418333E0,-5.916417450E-1,9.877231286E0,-7.698499092E0,1.253701025E1
8.658436333E0,-6.036033940E-1,9.855998876E0,-7.838714154E0,1.260755688E1
8.668455333E0,-2.571011952E0,9.134146070E0,-6.939813505E0,1.175600861E1
8.678473333E0,-2.631492919E0,5.379952955E0,-6.147997595E0,8.582920436E0
8.688492333E0,-2.421825799E0,1.639247028E0,-5.660418162E0,6.371240444E0
8.698511333E0,-2.106460316E0,-1.888956465E0,-3.028844844E0,4.144783792E0
8.708529333E0,-1.180023229E0,-4.693748869E0,1.397398002E0,5.037504784E0
8.718548333E0,1.509228669E-1,-6.553962761E0,4.497115778E0,7.949921755E0
8.728567333E0,1.383908183E0,-8.016986403E0,4.546066328E0,9.319548912E0
8.738585333E0,2.343051525E0,-9.705686842E0,2.917130281E0,1.040191793E1
8.748604333E0,2.671809179E0,-1.155152302E1,1.355479898E0,1.193371585E1
8.758623333E0,2.521171162E0,-1.315282044E1,2.920356774E-1,1.339545723E1
8.768641333E0,2.176402955E0,-1.483950593E1,-6.706803131E-1,1.501324343E1
8.778660333E0,1.506588176E0,-1.643140805E1,-1.408883103E0,1.656037228E1
8.788679333E0,3.612871395E-1,-1.804729195E1,-1.293941461E0,1.809722519E1
8.798697333E0,-1.260456504E0,-1.899549398E1,-9.275619453E-1,1.905985082E1
8.808716333E0,-2.982307732E0,-1.896819216E1,-7.245998275E-1,1.921487752E1
8.818734333E0,-3.494345775E0,-1.735528450E1,-7.001964730E-1,1.771741030E1
8.828753333E0,-3.212179028E0,-1.506106863E1,-7.769733381E-1,1.541938941E1
8.838772333E0,-2.904956378E0,-1.283934887E1,-1.244687440E0,1.322259044E1
8.848790333E0,-2.406148537E0,-1.104248547E1,-1.875279828E0,1.145612110E1
8.858809333E0,-1.728442794E0,-9.410189613E0,-2.169766658E0,9.810559128E0
8.868828333E0,-6.961450104E-1,-8.019593677E0,-1.905236868E0,8.272147734E0
8.878846333E0,8.123264810E-1,-7.021361699E0,-1.414764817E0,7.208394683E0
8.888865333E0,2.079988363E0,-6.211670850E0,-8.358360887E-1,6.603773793E0
8.898884333E0,2.738838735E0,-5.858848688E0,-3.382976051E-1,6.476248207E0
8.908902333E0,3.321356193E0,-5.861038470E0,-7.307214238E-2,6.737100151E0
8.918921333E0,3.648215548E0,-5.979315364E0,-1.870565949E-1,7.006902245E0
8.928940333E0,3.350546370E0,-6.024014989E0,-6.108077484E-1,6.920115871E0
8.938957833E0,2.809972160E0,-6.332631031E0,-1.083320661E0,7.012256624E0
8.948976833E0,2.259448767E0,-6.717571948E0,-1.365023723E0,7.217629207E0
8.958994833E0,1.860083791E0,-7.268645711E0,-1.225762781E0,7.602342835E0
8.969013833E0,1.534469016E0,-8.032579758E0,-8.032799613E-1,8.217188779E0
8.979032833E0,1.084849415E0,-8.736828936E0,-4.681754476E-1,8.816363557E0
8.989050833E0,5.787197638E-1,-9.429986531E0,-3.103275222E-1,9.452823161E0
8.999069833E0,2.581341058E-2,-1.008264514E1,-3.660951953E-1,1.008932233E1
9.009088833E0,-7.011790976E-1,-1.081845291E1,-6.050992580E-1,1.085802563E1
9.019106833E0,-1.321922873E0,-1.150834718E1,-7.730293912E-1,1.160978506E1
9.029125833E0,-1.756003937E0,-1.198266980E1,-7.961120059E-1,1.213679199E1
9.039144833E0,-1.935298865E0,-1.223636528E1,-7.871552409E-1,1.241344555E1
9.049162833E0,-1.544004071E0,-1.211986536E1,-6.855763873E-1,1.223703804E1
9.059181833E0,-8.212737443E-1,-1.176343313E1,-3.624800080E-1,1.179763711E1
9.069200833E0,1.254374303E-1,-1.130541488E1,4.129555124E-1,1.131364983E1
9.079218833E0,1.099277274E0,-1.058580039E1,1.282410167E0,1.071970877E1
9.089237833E0,1.895141211E0,-9.757034166E0,1.821259156E0,1.010486323E1
9.099256833E0,2.744578947E0,-8.709669789E0,2.069798566E0,9.363499748E0
9.109274833E0,3.663948943E0,-6.474988512E0,-5.245607328E-1,7.458227809E0
9.119293833E0,3.675065377E0,-2.960691453E0,-4.455459044E0,6.490216845E0
9.129312833E0,2.434014905E0,1.839269165E0,-2.059784186E0,3.681039325E0
9.139330833E0,-1.173424719E0,8.423598856E0,8.077356566E0,1.172934919E1
9.149349833E0,-5.553441013E0,1.467648088E1,9.277004659E0,1.822916931E1
9.159368833E0,-5.575160496E0,1.467260652E1,9.288237745E0,1.823839787E1
9.169386833E0,-5.648784542E0,1.466330360E1,9.307028942E0,1.826313300E1
9.179405833E0,-5.708947713E0,1.465409423E1,9.334307372E0,1.828835301E1
9.189424833E0,-5.718327817E0,1.464932641E1,9.358334166E0,1.829973923E1
9.199442833E0,-5.676561155E0,1.465112852E1,9.365546122E0,1.829186616E1
9.209461833E0,-5.604521120E0,1.465592207E1,9.370574727E0,1.827606028E1
9.219479833E0,-5.526904594E0,1.465988999E1,9.386772684E0,1.826391389E1
9.229498833E0,-5.463809044E0,1.466248265E1,9.406696486E0,1.825726008E1
9.239517833E0,-5.419358511E0,1.466373161E1,9.425956630E0,1.825494809E1
9.249535833E0,-4.255372002E0,9.155821699E0,1.542822202E0,1.021359693E1
9.259554833E0,-2.409746329E0,5.623334536E0,5.965080317E0,8.544644631E0
9.269573833E0,-4.442984156E-1,1.803236868E0,4.917124786E0,5.256156433E0
9.279591833E0,6.867478039E-1,-1.086375246E0,1.154411255E0,1.727570278E0
9.289610833E0,2.190701737E0,-2.128490578E0,2.746144831E-1,3.066766922E0
9.299629833E0,2.883867225E0,-2.152564149E0,1.075429989E0,3.755898328E0
9.309647833E0,2.637681612E0,-1.675554729E0,1.959103319E0,3.688215524E0
9.319666833E0,1.797796034E0,-1.244503253E0,2.013959996E0,2.972691338E0
9.329685833E0,9.795459583E-1,-1.129870929E0,1.535742978E0,2.143507662E0
9.339703833E0,3.623382130E-1,-1.453980339E0,9.029213400E-1,1.749461275E0
9.349722833E0,-1.667921188E-1,-2.215510595E0,3.458576895E-1,2.248538270E0
9.359741833E0,-7.071094168E-1,-3.157481834E0,-1.074655379E-1,3.237474958E0
9.369759833E0,-1.265228417E0,-3.933873959E0,-3.370354106E-1,4.146053562E0
9.379778833E0,-1.526047271E0,-4.484095198E0,-5.036265314E-1,4.763356978E0
9.389797833E0,-1.164139633E0,-4.863383027E0,-7.228234434E-1,5.052740770E0
9.399815833E0,-6.187683671E-1,-5.184865867E0,-7.806448048E-1,5.279688880E0
9.409834833E0,-2.066582890E-1,-5.295408064E0,-7.333555213E-1,5.349940610E0
9.419853833E0,1.174936590E-1,-5.234399385E0,-6.746248448E-1,5.279001834E0
9.429871833E0,2.584959754E-1,-5.116143542E0,-5.410188907E-1,5.151159709E0
9.439890833E0,2.469510135E-1,-4.818199253E0,-4.017387986E-1,4.841221221E0
9.449909833E0,5.475910150E-2,-4.112450849E0,-4.722147772E-1,4.139835424E0
9.459927833E0,-2.812281957E-1,-3.159500878E0,-3.818348765E-1,3.194891699E0
9.469946833E0,-5.688549994E-1,-1.989050857E0,-1.050890833E-1,2.071463984E0
9.479964833E0,-8.440633404E-1,-3.794293320E-1,1.882938657E-1,9.443855782E-1
9.489983833E0,-1.092921058E0,1.480044302E0,3.897870898E-1,1.880675823E0
9.500002833E0,-1.071576089E0,3.148596405E0,4.986879730E-1,3.363127166E0
9.510020833E0,-8.538775264E-1,4.501476631E0,3.485133487E-1,4.594982072E0
9.520039833E0,-4.029504879E-1,5.646091315E0,-3.896204442E-1,5.673845285E0
9.530058833E0,2.763886014E-1,6.015305561E0,-9.612319672E-1,6.097889680E0
9.540076833E0,8.194284361E-1,4.922335825E0,-1.109165281E0,5.111858816E0
9.550095833E0,7.468908754E-1,3.138846758E0,-9.408737165E-1,3.360870170E0
9.560114833E0,3.650228159E-1,1.552417629E0,-6.267104208E-2,1.595985530E0
9.570132833E0,3.111624315E-1,1.205912215E-1,1.186198327E0,1.232246230E0
9.580151833E0,4.094309570E-1,-9.095911127E-1,1.802415335E0,2.060022024E0
9.590170833E0,4.229329088E-1,-1.770635718E0,1.410958865E0,2.303221224E0
9.600188833E0,3.855927359E-1,-2.371394441E0,7.165692616E-1,2.507122825E0
9.610207833E0,3.642526645E-1,-2.713668226E0,2.104296700E-1,2.746080095E0
9.620226833E0,2.672297421E-1,-2.826725895E0,-6.034618914E-2,2.839970542E0
9.630244833E0,1.351260109E-1,-2.671627330E0,-9.382032931E-2,2.676687110E0
9.640263833E0,2.647677720E-2,-2.482736537E0,1.855140263E-1,2.489798623E0
9.650282833E0,-7.739301547E-2,-2.176098023E0,3.740452158E-1,2.209366902E0
9.660300833E0,-2.589831946E-1,-1.759033087E0,3.959283839E-1,1.821545768E0
9.670319833E0,-3.734748930E-1,-1.264314204E0,3.015221636E-1,1.352364418E0
9.680338833E0,-5.034241446E-1,-7.923439139E-1,3.602562753E-1,1.005499543E0
9.690356833E0,-5.797490200E-1,-2.902592933E-1,5.114296041E-1,8.257842475E-1
9.700375833E0,-6.063076582E-1,2.235583502E-1,6.644284701E-1,9.268508533E-1
9.710394833E0,-4.803190181E-1,5.281824982E-1,7.996663821E-1,1.071983877E0
9.720412833E0,-2.837400864E-1,6.836845207E-1,8.751404876E-1,1.146212822E0
9.730431833E0,-6.490036614E-2,8.506196040E-1,8.644985551E-1,1.214546631E0
9.740450833E0,2.019455793E-1,9.961275655E-1,7.802980649E-1,1.281373175E0
9.750468833E0,4.586796425E-1,1.045243008E0,6.076169229E-1,1.293104127E0
9.760487833E0,6.311752816E-1,9.367333031E-1,3.330001009E-1,1.177599501E0
9.770506833E0,6.129504606E-1,8.885674489E-1,-2.414584315E-1,1.106147618E0
9.780524833E0,2.418356500E-1,9.395873290E-1,-1.815244893E-1,9.870460834E-1
9.790543833E0,1.494665265E-1,9.434336275E-1,6.541981816E-2,9.574377289E-1
9.800562833E0,2.848861407E-1,6.524060100E-1,-2.472448544E-1,7.536071477E-1
9.810580833E0,3.393387019E-1,2.724995452E-1,-1.330089625E-1,4.550803675E-1
9.820599833E0,3.732922406E-1,9.187262177E-2,1.224558985E-1,4.034639050E-1
9.830617833E0,2.409386140E-1,6.480469108E-3,2.191542274E-1,3.257636990E-1
9.840636833E0,2.051882259E-1,-4.017972708E-2,4.030000430E-1,4.540106311E-1
9.850655833E0,3.147981571E-1,-1.551073354E-1,3.370393574E-1,4.865713654E-1
9.860673833E0,3.484659863E-1,-2.922420841E-1,1.311969012E-1,4.733356169E-1
9.870692833E0,3.529890268E-1,-3.078260833E-1,8.125758648E-2,4.753534958E-1
9.880711833E0,3.386023182E-1,-3.115829194E-1,1.524532660E-1,4.847447203E-1
9.890729833E0,3.633562133E-1,-3.260822600E-1,1.858753659E-1,5.224050437E-1
9.900748833E0,3.917766050E-1,-3.139118654E-1,2.443411088E-1,5.583297814E-1
9.910767833E0,3.849854294E-1,-1.614942491E-1,2.246342562E-1,4.740830332E-1
9.920785833E0,3.445902324E-1,4.147137702E-2,1.352981383E-1,3.725156233E-1
9.930804833E0,3.478993180E-1,4.246189535E-2,1.033033254E-1,3.653881840E-1
9.940823917E0,3.340276759E-1,5.120523691E-2,6.881818336E-2,3.448657810E-1
9.950841917E0,3.282076498E-1,1.789277226E-1,3.188662112E-2,3.751694922E-1
9.960860917E0,4.121946435E-1,1.264185566E-1,4.804711919E-2,4.338140168E-1
9.970879917E0,5.041673988E-1,3.105456233E-3,1.257502198E-1,5.196224857E-1
9.980897917E0,5.139385347E-1,-7.518057525E-2,1.874143531E-1,5.521857261E-1
9.990916917E0,4.217924825E-1,-1.760421216E-2,1.515750325E-1,4.485463154E-1
1.000093592E1,4.611701178E-1,1.121267921E-1,1.425030408E-1,4.955374978E-1
1.001095392E1,6.090597964E-1,8.205280781E-2,1.306864027E-1,6.283036167E-1
1.002097292E1,5.967692415E-1,2.167504370E-2,5.164206047E-2,5.993915561E-1
1.003099192E1,4.563612945E-1,-1.710193634E-2,-5.552691400E-2,4.600449386E-1
1.004100992E1,3.005139939E-1,1.178564787E-2,2.656938247E-3,3.007567478E-1
1.005102892E1,2.941237912E-1,-5.568186522E-2,-1.454559213E-1,3.328163153E-1
1.006104792E1,3.867563318E-1,-2.362889081E-1,-1.968044515E-1,4.941102108E-1
1.007106592E1,3.530371202E-1,-2.220819283E-1,1.026291962E-1,4.295210623E-1
1.008108492E1,3.159130018E-1,-1.148399001E-1,3.445717406E-1,4.813719059E-1
1.009110392E1,3.937856352E-1,-1.397408527E-1,2.256510687E-1,4.748821298E-1
1.010112192E1,4.897161515E-1,-1.871728814E-1,7.605648816E-2,5.297548357E-1
1.011114092E1,5.096251534E-1,-2.103032970E-1,3.412899178E-2,5.523676871E-1
1.012115992E1,4.219124966E-1,-1.098902321E-1,1.536407076E-2,4.362591805E-1
1.013117792E1,3.432493928E-1,-2.854084432E-2,-1.105088675E-1,3.617277087E-1
1.014119692E1,3.181608542E-1,-5.124733686E-2,-2.150476547E-1,3.874249766E-1
1.015121492E1,2.898277323E-1,-3.805309474E-2,-2.706792339E-1,3.983910140E-1
1.016123392E1,2.403803876E-1,-3.030962706E-2,-2.433458396E-1,3.433927808E-1
1.017125292E1,1.504715898E-1,1.594126403E-2,-2.433237664E-1,2.865349516E-1
1.018127192E1,7.844058070E-2,4.087262213E-2,-1.078238626E-1,1.394613971E-1
1.019128992E1,3.756671604E-2,2.462087095E-2,1.510914677E-1,1.576263844E-1
1.020130892E1,2.070389427E-2,-3.627320230E-2,3.449255703E-1,3.474450251E-1
1.021132692E1,-6.070140749E-3,-1.206666505E-1,3.235849142E-1,3.454048116E-1
1.022134592E1,-2.829982940E-2,-2.500585163E-1,1.943994552E-1,3.179957391E-1
1.023136492E1,-5.938863449E-2,-3.456944060E-1,1.098359261E-1,3.675534831E-1
1.024138292E1,-6.302048631E-2,-3.768039322E-1,2.049987761E-1,4.335634708E-1
1.025140192E1,-9.009389877E-3,-3.507516629E-1,5.601024119E-1,6.609255706E-1
1.026142092E1,9.502010487E-2,-3.296660185E-1,6.945713785E-1,7.746856807E-1
1.027143892E1,1.405440774E-1,-3.685213512E-1,2.598748950E-1,4.723299536E-1
1.028145792E1,1.087112141E-1,-3.540670341E-1,-2.365052551E-1,4.394500295E-1
1.029147692E1,-1.884414348E-1,-2.061804253E-1,3.368908016E-1,4.376253584E-1
1.030149492E1,-2.141308113E-1,-1.000166237E-1,8.703188735E-1,9.018371643E-1
1.031151392E1,-1.041451600E-1,-1.176529956E-1,5.478291063E-1,5.699168109E-1
1.032153292E1,-8.235631485E-2,-1.825939268E-1,2.183503083E-1,2.963105834E-1
1.033155092E1,-1.018412474E-1,-2.734345150E-1,9.074820220E-2,3.055704663E-1
1.034156992E1,-2.360243582E-1,-2.312398374E-1,4.323261319E-1,5.441371558E-1
1.035158892E1,-3.009884590E-1,-1.580438071E-1,7.130738691E-1,7.899659741E-1
1.036160692E1,-2.255133668E-1,-1.667777932E-1,6.204475413E-1,6.809010665E-1
1.037162592E1,-1.925937985E-1,-2.180853564E-1,5.718279431E-1,6.415923865E-1
1.038164492E1,-2.220713667E-1,-2.934319925E-1,5.012934923E-1,6.218626791E-1
1.039166292E1,-2.550135199E-1,-3.273674780E-1,4.348515809E-1,6.010800765E-1
1.040168192E1,-3.530362431E-1,-2.968257165E-1,5.066501266E-1,6.851528630E-1
1.041170092E1,-4.832083467E-1,-2.982009816E-1,5.904208098E-1,8.191525281E-1
1.042171892E1,-5.111913666E-1,-3.413300443E-1,5.771079057E-1,8.431348334E-1
1.043173792E1,-3.353211531E-1,-3.542898130E-1,5.328865832E-1,7.224469931E-1
1.044175692E1,-1.196068427E-1,-4.011868215E-1,5.324971221E-1,6.773550381E-1
1.045177492E1,-4.876782507E-2,-4.149850810E-1,5.883965403E-1,7.216657168E-1
1.046179392E1,-1.853121512E-1,-4.053810292E-1,8.500150019E-1,9.597915793E-1
1.047181292E1,-3.648725425E-1,-3.877908504E-1,1.065688967E0,1.191304616E0
1.048183092E1,-4.578299689E-1,-5.146806926E-1,1.128273470E0,1.321932494E0
1.049184992E1,-3.868657478E-1,-8.376352769E-1,1.134579107E0,1.462384257E0
1.050186892E1,-3.672371565E-1,-1.253897974E0,1.008036590E0,1.650230598E0
1.051188692E1,-2.626734455E-1,-1.671644111E0,1.086696843E0,2.011044853E0
1.052190592E1,-2.401013658E-1,-2.149057574E0,1.194361625E0,2.470343461E0
1.053192392E1,-2.324228753E-1,-2.590280866E0,1.169986922E0,2.851744160E0
1.054194292E1,7.674835995E-3,-2.944654879E0,1.295754683E0,3.217146478E0
1.055196192E1,7.161136173E-2,-3.311859437E0,1.322787530E0,3.566974624E0
1.056197992E1,2.972994871E-2,-3.764694715E0,1.231414261E0,3.961084605E0
1.057199892E1,-2.243759371E-2,-4.375981935E0,1.123776376E0,4.518029956E0
1.058201792E1,-8.658184178E-2,-5.020074373E0,1.125408919E0,5.145404587E0
1.059203592E1,-1.600079600E-1,-5.563825083E0,1.102499528E0,5.674262711E0
1.060205492E1,-8.924882993E-2,-6.048437639E0,1.131765939E0,6.154060234E0
1.061207392E1,7.437402494E-2,-6.449996343E0,1.256871868E0,6.571735784E0
1.062209192E1,2.582882530E-1,-6.722959573E0,1.322800394E0,6.856726560E0
1.063211092E1,4.906439584E-1,-6.859714837E0,1.186233849E0,6.978794300E0
1.064212992E1,8.641260874E-1,-6.801822724E0,9.460995193E-1,6.921460147E0
1.065214792E1,1.386320452E0,-6.778773000E0,5.777797508E-1,6.943160464E0
1.066216692E1,1.927398400E0,-6.518326905E0,3.881744277E-1,6.808386712E0
1.067218592E1,2.350644427E0,-5.968226704E0,-1.565884352E-3,6.414457238E0
1.068220392E1,2.538428050E0,-5.064644190E0,-9.934105106E-1,5.751617353E0
1.069222292E1,2.312134957E0,-3.467507055E0,-1.536421402E0,4.441864919E0
1.070224192E1,1.415174561E0,-1.470528544E0,-2.086642056E0,2.918775138E0
1.071225992E1,1.796866912E-1,8.646307021E-1,-2.650204886E0,2.793467289E0
1.072227892E1,-1.090696631E0,3.291326355E0,-2.633493544E0,4.354048295E0
1.073229792E1,-2.268519406E0,5.148371640E0,-2.079592360E0,5.998050952E0
1.074231592E1,-2.497413633E0,7.157777240E0,-1.176326034E0,7.671674707E0
1.075233492E1,-1.784482947E0,8.619061335E0,-4.643026905E-1,8.814089555E0
1.076235392E1,-6.465856916E-1,8.768019154E0,-6.703765503E-1,8.817348675E0
1.077237192E1,7.005388275E-2,8.040426137E0,-2.159471758E0,8.325663834E0
1.078239092E1,-5.732361719E-2,7.234229000E0,-3.626548398E0,8.092540299E0
1.079240992E1,-2.011763781E-1,6.640923722E0,-3.817398008E0,7.662562715E0
1.080242792E1,-1.372519854E-1,6.470886691E0,-2.704226142E0,7.014559979E0
1.081244692E1,1.871356054E-1,6.651670319E0,-2.346854846E0,7.056023345E0
1.082246592E1,2.357247980E-1,6.917118707E0,-1.790483945E0,7.148981057E0
1.083248392E1,2.976291239E-2,7.589376014E0,-1.121250525E0,7.671813140E0
1.084250292E1,-2.698172812E-1,8.310485054E0,-1.196315764E0,8.400484189E0
1.085252192E1,-5.308966295E-1,9.346477767E0,-1.350904305E0,9.458511527E0
1.086253992E1,-8.780771054E-1,1.023084516E1,-1.639550937E0,1.039852583E1
1.087255892E1,-9.432020777E-1,1.021625051E1,-1.652961964E0,1.039200115E1
1.088257792E1,-1.018501059E0,1.020152488E1,-1.659157674E0,1.038562750E1
1.089259592E1,-1.100752234E0,1.018683668E1,-1.661776203E0,1.038001913E1
1.090261492E1,-1.183903587E0,1.017210286E1,-1.668234015E0,1.037575583E1
1.091263292E1,-1.265887105E0,1.015685449E1,-1.683488231E0,1.037295985E1
1.092265192E1,-1.349175430E0,1.014041680E1,-1.709654375E0,1.037165586E1
1.093267092E1,-2.383555042E0,1.670592314E1,-3.607875899E0,1.725647620E1
1.094268892E1,-2.474442846E0,1.668584847E1,-3.663265404E0,1.726151558E1
1.095270792E1,-2.568176929E0,1.666570131E1,-3.725413120E0,1.726904270E1
1.096272692E1,-2.658051850E0,1.664700191E1,-3.789769914E0,1.727860724E1
1.097274492E1,-2.737717824E0,1.662995260E1,-3.858917917E0,1.728992972E1
1.098276392E1,-2.807323664E0,1.661266823E1,-3.947172282E0,1.730439196E1
1.099278292E1,-2.870937569E0,1.659454888E1,-4.059872686E0,1.732350719E1
1.100280092E1,-2.928917683E0,1.657727971E1,-4.186573663E0,1.734681990E1
1.101281992E1,-1.565183855E0,7.514483122E0,-6.653290583E0,1.015792955E1
1.102283892E1,-1.401955030E0,2.957067933E0,-9.756254733E0,1.029049246E1
1.103285692E1,-1.815108032E0,-1.083274468E0,-9.683900117E0,9.911913146E0
1.104287592E1,-1.974737604E0,-4.757671800E0,-3.194939682E0,6.061573157E0
1.105289492E1,-4.033372447E-1,-7.642580999E0,6.105239831E0,9.790080625E0
1.106291292E1,1.600773810E0,-1.077333813E1,1.154761240E1,1.587370919E1
1.107293192E1,3.247923350E0,-1.340052253E1,8.466542562E0,1.618040028E1
1.108295092E1,4.421349311E0,-1.563266202E1,2.986750154E0,1.651814542E1
1.109296892E1,5.299802247E0,-1.838922893E1,3.921382552E-1,1.914171928E1
1.110298792E1,5.589824143E0,-2.037395402E1,-1.319108462E-1,2.112726998E1
1.111300692E1,3.984954943E0,-2.104073775E1,6.105370954E-1,2.142347466E1
1.112302492E1,4.651635468E-1,-2.029816943E1,1.357139922E0,2.034880557E1
1.113304392E1,-2.843474952E0,-1.900020216E1,1.627096514E0,1.928057247E1
1.114306292E1,-4.969196581E0,-1.787652168E1,4.818713808E-1,1.856058032E1
1.115308092E1,-5.716391804E0,-1.600322347E1,-1.637188808E0,1.707221965E1
1.116309992E1,-5.277606216E0,-1.370469235E1,-3.615278474E0,1.512421761E1
1.117311892E1,-4.256393511E0,-1.207918160E1,-4.863699946E0,1.369960186E1
1.118313692E1,-2.681889778E0,-1.052425143E1,-4.861939934E0,1.189919580E1
1.119315592E1,-4.822347122E-1,-8.723970324E0,-3.011194439E0,9.241617850E0
1.120317492E1,1.590085831E0,-6.806447287E0,-3.194918998E-1,6.997011698E0
1.121319292E1,3.123504834E0,-5.412311447E0,1.409663122E0,6.405977502E0
1.122321192E1,3.974850954E0,-4.386893424E0,1.422847424E0,6.088412668E0
1.123323092E1,4.458354000E0,-3.486156165E0,5.348588856E-1,5.684740911E0
1.124324892E1,4.582312049E0,-3.269017473E0,-3.449179323E-1,5.639417286E0
1.125326792E1,4.023490140E0,-3.455797421E0,-6.502735305E-1,5.343581607E0
1.126328692E1,3.672358993E0,-3.209858853E0,-1.688781130E-1,4.880362102E0
1.127330492E1,3.122299138E0,-4.346680368E0,3.702246451E-1,5.364648023E0
1.128332392E1,2.317748576E0,-5.869448521E0,6.964571786E-1,6.348813826E0
1.129334192E1,1.531210071E0,-6.717692401E0,7.933280003E-1,6.935514746E0
1.130336092E1,8.751191452E-1,-7.805887885E0,7.505246276E-1,7.890564391E0
1.131337992E1,5.375777312E-1,-8.967895111E0,5.774131304E-1,9.002529560E0
1.132339792E1,1.812074058E-1,-9.991550199E0,3.477339149E-1,9.999241490E0
