"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.885491562E1,3.862140756E-1,-3.000052862E-1,-6.746516835E0,6.764218646E0
3.886493363E1,2.538364754E-1,-4.069211128E-1,-6.489880786E0,6.507577918E0
3.887495262E1,2.308979946E-1,-4.615303063E-1,-6.328943192E0,6.349948506E0
3.888497162E1,2.077814660E-1,-4.593498430E-1,-5.832801096E0,5.854549005E0
3.889499062E1,6.463073641E-2,-3.889115058E-1,-5.381384354E0,5.395806414E0
3.890500962E1,1.009251349E-1,-3.813542720E-1,-5.305669343E0,5.320314290E0
3.891502862E1,1.477739768E-1,-3.505928013E-1,-5.229394169E0,5.243216173E0
3.892504762E1,5.476845704E-2,-2.284490345E-1,-5.011446222E0,5.016949450E0
3.893506712E1,1.407932054E-1,-3.675808266E-2,-4.730413835E0,4.732651364E0
3.894508612E1,3.114143003E-1,8.073716601E-2,-4.451568307E0,4.463177987E0
3.895510513E1,4.392129459E-1,1.295823205E-1,-4.082006736E0,4.107612272E0
3.896512312E1,5.326420965E-1,2.323975678E-1,-3.917425157E0,3.960294950E0
3.897514213E1,6.087360068E-1,2.917460027E-1,-3.744842248E0,3.805196279E0
3.898516112E1,7.000330433E-1,2.839741395E-1,-3.658523312E0,3.735703467E0
3.899518012E1,7.520988442E-1,2.122549880E-1,-3.614590842E0,3.698103812E0
3.900519913E1,6.856844877E-1,1.211481687E-1,-3.372951146E0,3.444073102E0
3.901521812E1,3.798957936E-1,8.977347136E-2,-3.025928838E0,3.051004002E0
3.902523712E1,1.275342053E-1,1.856297281E-2,-2.633320466E0,2.636472309E0
3.903525613E1,-7.574570864E-2,-1.131643439E-1,-2.393111000E0,2.396982236E0
3.904527512E1,-3.152825623E-1,-1.514507060E-1,-2.163316594E0,2.191410299E0
3.905529412E1,-5.876715221E-1,7.375341609E-2,-1.887711593E0,1.978446977E0
3.906531313E1,-6.477282375E-1,3.696380232E-1,-1.793801801E0,1.942655152E0
3.907533112E1,-4.032717558E-1,4.897825905E-1,-1.636744419E0,1.755405192E0
3.908535013E1,1.166738793E-3,6.113033000E-1,-1.375238809E0,1.504983345E0
3.909536912E1,3.122055382E-1,7.198113964E-1,-1.282994304E0,1.503886674E0
3.910538812E1,4.847213503E-1,6.156501201E-1,-1.316872487E0,1.532361904E0
3.911540713E1,6.283247640E-1,3.351957303E-1,-1.254939948E0,1.442921502E0
3.912542612E1,7.390313405E-1,1.504643539E-1,-1.003566978E0,1.255369875E0
3.913544512E1,7.318522022E-1,6.886792123E-2,-8.429392862E-1,1.118435102E0
3.914546413E1,5.447076798E-1,4.353398234E-2,-6.351198864E-1,8.378418312E-1
3.915548312E1,4.817226057E-1,-5.628149718E-2,-6.688928193E-1,8.262214470E-1
3.916550212E1,4.219203904E-1,-1.768312034E-1,-7.435284340E-1,8.729952019E-1
3.917552113E1,3.375183906E-1,-3.210729504E-1,-6.764018136E-1,8.212952678E-1
3.918553912E1,3.521117983E-1,-5.269940516E-1,-4.677702355E-1,7.877273908E-1
3.919555812E1,5.071493326E-1,-7.836032036E-1,-2.720124722E-1,9.722269340E-1
3.920557712E1,7.076045298E-1,-9.272172520E-1,-1.293988824E-2,1.166449075E0
3.921559612E1,8.075043554E-1,-9.613661608E-1,1.093218827E-1,1.260253726E0
3.922561513E1,8.363703780E-1,-9.821190986E-1,1.485596234E-1,1.298515805E0
3.923563412E1,8.460653539E-1,-1.036436808E0,2.058442104E-1,1.353661582E0
3.924565312E1,8.116488618E-1,-1.139669401E0,2.920263219E-1,1.429300385E0
3.925567213E1,6.253646842E-1,-1.159226875E0,3.546149182E-1,1.364052666E0
3.926569112E1,5.122086360E-1,-1.247504921E0,4.352526999E-1,1.417064264E0
3.927571012E1,5.291928971E-1,-1.502706648E0,4.608214045E-1,1.658471815E0
3.928572812E1,5.578730513E-1,-1.837461206E0,3.950337964E-1,1.960494256E0
3.929574712E1,6.459977540E-1,-2.210395451E0,4.780917406E-1,2.351963618E0
3.930576612E1,6.795183796E-1,-2.491254761E0,7.289823157E-1,2.683190401E0
3.931578512E1,6.795458615E-1,-2.673986097E0,8.720853174E-1,2.893530201E0
3.932580412E1,6.715329833E-1,-2.718697416E0,8.865770566E-1,2.937395286E0
3.933582312E1,6.965868406E-1,-2.724677364E0,7.564659834E-1,2.912274154E0
3.934584212E1,6.862996879E-1,-2.769378743E0,6.532351452E-1,2.926974895E0
3.935586112E1,7.120477559E-1,-2.719148237E0,8.433895218E-1,2.934635416E0
3.936588013E1,6.995013852E-1,-2.655324124E0,8.915892899E-1,2.887036517E0
3.937589912E1,6.138909853E-1,-2.735376014E0,7.364492100E-1,2.898534374E0
3.938591812E1,6.023797180E-1,-2.944423329E0,7.107729167E-1,3.088314784E0
3.939593713E1,6.525995529E-1,-3.197084441E0,6.767403674E-1,3.332448443E0
3.940595512E1,6.329890148E-1,-3.396528289E0,6.115643781E-1,3.508716361E0
3.941597412E1,4.708954261E-1,-3.424875006E0,5.377900583E-1,3.498675386E0
3.942599312E1,4.355950543E-1,-3.470932354E0,4.855650669E-1,3.531697594E0
3.943601212E1,4.692603984E-1,-3.443789579E0,4.918537474E-1,3.510243880E0
3.944603112E1,5.847176184E-1,-3.365919870E0,7.331145430E-1,3.494104777E0
3.945605012E1,7.867494442E-1,-3.297848924E0,1.131230407E0,3.574138280E0
3.946606912E1,1.071722416E0,-3.320578805E0,1.356592623E0,3.743684827E0
3.947608812E1,1.328010556E0,-3.408992214E0,1.391026876E0,3.914051063E0
3.948610712E1,1.531973425E0,-3.591249926E0,1.362699455E0,4.135331717E0
3.949612612E1,1.641316357E0,-3.808058251E0,1.310958613E0,4.349004427E0
3.950614412E1,1.552794775E0,-3.855788487E0,1.159630333E0,4.315439605E0
3.951616312E1,1.178754821E0,-3.594003380E0,9.616249001E-1,3.902697230E0
3.952618212E1,9.499582431E-1,-3.394515093E0,8.042675561E-1,3.615522048E0
3.953620112E1,9.821509659E-1,-3.342823952E0,8.092768657E-1,3.576873152E0
3.954622012E1,1.039722067E0,-3.238154114E0,8.777807978E-1,3.512429811E0
3.955623912E1,1.157898388E0,-3.084936599E0,1.018614495E0,3.448932877E0
3.956625812E1,1.252981570E0,-2.946067566E0,1.190574676E0,3.415661719E0
3.957627712E1,1.258652199E0,-2.839896163E0,1.374480133E0,3.396823695E0
3.958629612E1,1.189079835E0,-2.769624326E0,1.542496366E0,3.385856583E0
3.959631512E1,1.148025949E0,-2.600325798E0,1.513331039E0,3.220221835E0
3.960633412E1,1.214754959E0,-2.280330489E0,1.277602587E0,2.882326338E0
3.961635213E1,1.406273637E0,-1.941607134E0,1.196379206E0,2.679322118E0
3.962637112E1,1.433698394E0,-1.726012691E0,1.273896329E0,2.580198200E0
3.963639012E1,1.309388343E0,-1.780910445E0,1.204203658E0,2.517190159E0
3.964640912E1,1.117964098E0,-2.137560194E0,7.899833930E-1,2.538322491E0
3.965642812E1,8.124527809E-1,-2.416420341E0,5.739872468E-1,2.613164393E0
3.966644712E1,4.807266422E-1,-2.188201175E0,8.571467046E-1,2.398754460E0
3.967646612E1,1.699902534E-2,-1.831390627E0,4.210005502E-1,1.879234434E0
3.968648512E1,-1.181282280E-1,-1.730512124E0,6.228898501E-1,1.842991659E0
3.969650412E1,1.140389778E-1,-1.396809188E0,9.950161560E-1,1.718760584E0
3.970652312E1,2.248823060E-1,-9.047572196E-1,1.073397789E0,1.421738546E0
3.971654212E1,2.426758218E-1,-4.140273070E-1,7.950481050E-1,9.286612163E-1
3.972656013E1,2.512516406E-1,-9.771808326E-2,3.084217684E-1,4.096342246E-1
3.973657912E1,2.188120191E-1,1.771688801E-1,2.051530695E-1,3.483608671E-1
3.974659812E1,2.139331023E-1,3.265892136E-1,4.109282827E-1,5.668244351E-1
3.975661713E1,2.475785659E-1,3.374925166E-1,5.510474503E-1,6.919896224E-1
3.976663612E1,2.021638267E-1,3.355149883E-1,6.310968558E-1,7.427810994E-1
3.977665512E1,-7.661606669E-3,3.878101462E-1,6.602827942E-1,7.657863789E-1
3.978667412E1,-1.543742408E-1,3.527771384E-1,6.769298172E-1,7.787920730E-1
3.979669312E1,-3.036492710E-1,1.970073134E-1,5.879339524E-1,6.904209540E-1
3.980671212E1,-3.384447357E-1,-7.380998790E-2,4.685058884E-1,5.826581509E-1
3.981673112E1,-2.304685897E-1,-4.333429992E-1,2.799027780E-1,5.650199031E-1
3.982675012E1,-4.263117224E-2,-7.707969242E-1,1.406747261E-1,7.846876409E-1
3.983676813E1,1.201988733E-1,-9.781766135E-1,1.902824306E-1,1.003735353E0
3.984678712E1,2.310024405E-1,-1.000915850E0,3.029898512E-1,1.070979700E0
3.985680612E1,2.898203136E-1,-9.836636406E-1,3.687184024E-1,1.089744572E0
3.986682513E1,3.019643958E-1,-9.890635443E-1,3.562030220E-1,1.093759473E0
3.987684412E1,2.667985100E-1,-1.004679703E0,3.333381065E-1,1.091639613E0
3.988686312E1,2.264797653E-1,-1.018042930E0,2.909703147E-1,1.082759537E0
3.989688213E1,1.066173993E-1,-9.015967995E-1,3.967581038E-1,9.907880962E-1
3.990690112E1,-5.680379972E-2,-7.063652855E-1,4.114416317E-1,8.194283401E-1
3.991692012E1,-1.687151219E-1,-5.682809490E-1,3.347425346E-1,6.807794017E-1
3.992693912E1,-2.075688466E-1,-4.528317690E-1,4.237208211E-1,6.539730662E-1
3.993695825E1,-2.846914284E-1,-1.605066544E-1,4.442691064E-1,5.515311726E-1
3.994697625E1,-2.782849266E-1,1.801936448E-1,3.255846620E-1,4.646693686E-1
3.995699525E1,-2.299439482E-1,4.351801944E-1,3.274113321E-1,5.911465143E-1
3.996701425E1,-2.222282548E-1,5.909020722E-1,3.843398237E-1,7.390992871E-1
3.997703325E1,-1.730014233E-1,6.523370129E-1,3.961710799E-1,7.825756164E-1
3.998705225E1,-1.498496653E-1,5.974240565E-1,3.200134349E-1,6.941030356E-1
3.999707125E1,-7.742970675E-2,4.171093744E-1,2.923011228E-1,5.151849533E-1
4.000709025E1,1.170144796E-2,1.261969471E-1,2.692210114E-1,2.975609960E-1
4.001710925E1,3.307038993E-2,-1.321096516E-1,2.141238860E-1,2.537629786E-1
4.002712825E1,-4.755686671E-3,-2.687181509E-1,8.398591558E-2,2.815771567E-1
4.003714725E1,-1.868989393E-2,-3.851531714E-1,6.403520663E-2,3.908871772E-1
4.004716625E1,-8.951663241E-2,-4.779402977E-1,1.242474945E-1,5.018740834E-1
4.005718525E1,-1.295017934E-1,-5.399517739E-1,1.649148703E-1,5.792370387E-1
4.006720325E1,-7.011717886E-2,-5.825686204E-1,1.984287715E-1,6.194163331E-1
4.007722225E1,1.550973952E-2,-5.739322829E-1,1.380539310E-1,5.905063126E-1
4.008724125E1,2.133605137E-2,-4.954176253E-1,8.032320142E-2,5.023401907E-1
4.009726025E1,-5.258605689E-2,-3.758139986E-1,1.046406019E-1,3.936382990E-1
4.010727925E1,-7.089953631E-2,-1.927505404E-1,1.838925934E-1,2.756737219E-1
4.011729825E1,-5.159144551E-2,-3.625916898E-2,1.507190001E-1,1.633787672E-1
4.012731725E1,4.310874358E-2,1.200100082E-1,1.706673610E-1,2.130448637E-1
4.013733625E1,1.462619600E-1,2.609314138E-1,2.405450964E-1,3.838485470E-1
4.014735525E1,2.707116129E-1,3.624349844E-1,3.742791045E-1,5.871360518E-1
4.015737425E1,3.467299479E-1,3.703111839E-1,3.735563886E-1,6.299971470E-1
4.016739325E1,4.393147606E-1,1.265816939E-1,-1.730050778E-1,4.888262892E-1
4.017741225E1,4.360268712E-1,1.368581754E-1,2.807259929E-1,5.363363457E-1
4.018743025E1,1.687750559E-1,4.018124735E-1,5.232287371E-1,6.809600537E-1
4.019744925E1,1.755344371E-1,2.805055529E-1,-3.400623679E-2,3.326441461E-1
4.020746825E1,2.690974890E-1,-1.811701298E-2,3.193515301E-2,2.715907560E-1
4.021748725E1,2.703854844E-1,-1.007533729E-1,3.351717567E-1,4.422665021E-1
4.022750625E1,1.754027286E-1,3.709941387E-2,4.881723404E-1,5.200526105E-1
4.023752525E1,1.895082593E-3,1.142610258E-1,2.151564860E-1,2.436216058E-1
4.024754425E1,-8.158327639E-4,1.557347417E-2,-2.996698250E-2,3.378192891E-2
4.025756325E1,1.613644409E-1,-1.469428682E-1,-7.279783487E-3,2.183659419E-1
4.026758225E1,2.922666425E-1,-2.285776001E-1,-2.353620788E-2,3.717814716E-1
4.027760125E1,3.473716798E-1,-2.784409010E-1,-5.710386238E-3,4.452291857E-1
4.028762025E1,2.783875452E-1,-2.838963532E-1,-3.645389040E-2,3.992814181E-1
4.029763925E1,1.236857142E-1,-2.514068842E-1,2.636041760E-2,2.814221898E-1
4.030765725E1,-3.626691654E-2,-2.360059029E-1,5.209050536E-2,2.443920952E-1
4.031767625E1,-1.937707333E-1,-1.806345248E-1,1.150065458E-1,2.887947960E-1
4.032769525E1,-2.660753556E-1,-1.499547690E-1,1.713000480E-1,3.501802879E-1
4.033771425E1,-2.023012362E-1,-1.750118423E-1,1.203041414E-1,2.933053384E-1
4.034773325E1,-5.047755092E-2,-1.866834694E-1,7.469234188E-2,2.073105083E-1
4.035775225E1,9.399530724E-2,-1.000645709E-1,3.121244629E-2,1.407915230E-1
4.036777125E1,1.651357488E-1,4.788635731E-2,2.768774469E-2,1.741537538E-1
4.037779025E1,1.760206331E-1,9.050437331E-2,5.057373762E-2,2.042841350E-1
4.038780925E1,1.692670991E-1,8.633355439E-2,-3.591009021E-2,1.933762344E-1
4.039782825E1,6.980172157E-2,1.295392156E-1,-1.744996079E-1,2.282603817E-1
4.040784725E1,-1.384503722E-2,1.682308263E-1,2.579206824E-2,1.707586798E-1
4.041786525E1,1.180494368E-2,1.307852572E-1,1.778606057E-1,2.210849051E-1
4.042788425E1,9.025732845E-2,4.600940108E-2,2.171246771E-1,2.395962765E-1
4.043790325E1,1.032667986E-1,-9.768943191E-3,1.135131852E-1,1.537683555E-1
4.044792225E1,1.021166512E-1,-5.807863891E-2,6.886265874E-2,1.361727011E-1
4.045794125E1,1.101245593E-1,-1.339199495E-1,1.094482009E-1,2.050387283E-1
4.046796025E1,8.540691689E-2,-2.641473824E-1,8.805904945E-2,2.912431583E-1
4.047797925E1,-1.404299471E-1,-6.648231572E-1,-5.004065428E-3,6.795111780E-1
4.048799825E1,1.040550032E-1,-2.573400539E-1,1.926037935E-1,3.378573195E-1
4.049801725E1,7.174675401E-1,4.054096806E-1,2.055682218E-1,8.493379622E-1
4.050803625E1,3.282373975E-1,-1.587454730E-1,1.429807584E-1,3.916419431E-1
4.051805525E1,-1.929581165E-2,-5.157004470E-1,3.546102405E-1,6.261530979E-1
4.052807425E1,8.408793122E-2,-2.127234596E-1,4.753458881E-1,5.275184962E-1
4.053809225E1,1.528944567E-2,-6.826273441E-2,3.206460671E-1,3.281881600E-1
4.054811125E1,1.403097868E-2,-9.850862682E-2,2.851582189E-1,3.020199128E-1
4.055813025E1,2.741759419E-3,-6.507717133E-2,3.190229531E-1,3.256043613E-1
4.056814925E1,2.901680768E-3,4.910374761E-2,3.493372214E-1,3.527833500E-1
4.057816825E1,7.215961128E-2,9.186560512E-2,3.109806927E-1,3.321976673E-1
4.058818725E1,2.021053545E-1,6.986019373E-2,2.182637330E-1,3.055586329E-1
4.059820625E1,2.325844046E-1,3.889041603E-2,1.842937124E-1,2.992860541E-1
4.060822525E1,2.019512804E-1,-4.250925779E-4,2.335775542E-1,3.087765765E-1
4.061824425E1,2.399039492E-1,-3.936871827E-2,2.983039657E-1,3.848234099E-1
4.062826325E1,2.560397793E-1,-6.627234221E-2,3.069262334E-1,4.051568890E-1
4.063828225E1,1.962030289E-1,-4.581761241E-2,2.962901846E-1,3.583053944E-1
4.064830125E1,1.534724540E-1,7.597287297E-2,3.623426715E-1,4.007716097E-1
4.065831925E1,1.672540489E-1,1.471744180E-1,4.907146367E-1,5.389202917E-1
4.066833825E1,2.116184820E-1,6.252486169E-2,5.316825684E-1,5.756544917E-1
4.067835725E1,2.693193908E-1,-1.958349466E-1,-7.144120775E-2,3.405702670E-1
4.068837625E1,1.571171696E-1,-2.349346930E-1,1.637302244E-1,3.266308334E-1
4.069839525E1,-1.410919981E-1,1.391128618E-1,6.137097947E-1,6.449023587E-1
4.070841425E1,-5.131648019E-2,1.514545798E-1,1.732771195E-2,1.608481287E-1
4.071843325E1,1.415191372E-1,-1.901005822E-1,1.144019437E-1,2.631609817E-1
4.072845225E1,2.431734198E-1,-4.131180650E-1,2.296657670E-1,5.315507617E-1
4.073847125E1,2.135458705E-1,-3.955664778E-1,2.643983741E-1,5.215181467E-1
4.074849025E1,8.010217667E-2,-2.206101841E-1,2.439996314E-1,3.385572805E-1
4.075850925E1,-6.905371651E-2,-2.088876861E-1,2.622803664E-1,3.423353207E-1
4.076852825E1,-2.477830723E-2,-9.378407657E-2,5.322919214E-1,5.410583213E-1
4.077854625E1,-2.146951407E-3,-7.192835391E-2,4.923624551E-1,4.975932925E-1
4.078856525E1,6.067626446E-2,-2.131134689E-1,5.721499054E-1,6.135588594E-1
4.079858425E1,1.666501777E-1,-2.838010436E-1,5.320722122E-1,6.256326024E-1
4.080860325E1,3.172588116E-1,-2.973467034E-1,5.516147764E-1,7.023867005E-1
4.081862225E1,2.159025908E-1,-4.763638884E-1,5.931004791E-1,7.907620762E-1
4.082864125E1,1.400340906E-1,-4.858720458E-1,7.438826291E-1,8.994679301E-1
4.083866025E1,1.283474068E-1,-3.732306987E-1,7.644195123E-1,8.602972754E-1
4.084867925E1,1.992715015E-1,-3.306465966E-1,7.299243021E-1,8.257274308E-1
4.085869825E1,3.066181947E-1,-3.340046525E-1,8.147371419E-1,9.324003623E-1
4.086871725E1,3.318745118E-1,-3.592815810E-1,9.309107919E-1,1.051579216E0
4.087873625E1,4.027332638E-1,-4.252071834E-1,9.724165213E-1,1.135160395E0
4.088875525E1,4.723442200E-1,-5.619449061E-1,9.621277606E-1,1.210198731E0
4.089877325E1,5.030906340E-1,-8.039775342E-1,8.402194539E-1,1.267063058E0
4.090879225E1,5.640263687E-1,-1.102706519E0,7.413347049E-1,1.443490408E0
4.091881125E1,5.981118353E-1,-1.328217255E0,8.906782937E-1,1.707397630E0
4.092883025E1,5.511604477E-1,-1.469949085E0,9.948593044E-1,1.858567509E0
4.093884942E1,5.977871686E-1,-1.604547311E0,1.108891704E0,2.039990780E0
4.094886842E1,6.454729664E-1,-1.723697194E0,1.122969460E0,2.156114045E0
4.095888742E1,6.452852708E-1,-1.806620067E0,1.114221149E0,2.218503531E0
4.096890642E1,5.942541347E-1,-1.873328612E0,1.112205906E0,2.258207263E0
4.097892542E1,5.710865892E-1,-1.956389480E0,1.296557213E0,2.415504149E0
4.098894442E1,5.568642604E-1,-1.999395751E0,1.483777750E0,2.551328592E0
4.099896342E1,4.885179108E-1,-2.046941215E0,1.489812661E0,2.578402578E0
4.100898242E1,3.920590255E-1,-2.131811212E0,1.445362420E0,2.605264257E0
4.101900042E1,3.632037471E-1,-2.278735954E0,1.481514292E0,2.742159570E0
4.102901942E1,3.423154463E-1,-2.471577711E0,1.499564062E0,2.911111235E0
4.103903842E1,2.703017230E-1,-2.650002573E0,1.428781763E0,3.022746099E0
4.104905742E1,2.415546182E-1,-2.861224467E0,1.402390940E0,3.195567936E0
4.105907642E1,2.282906480E-1,-3.016896059E0,1.459691899E0,3.359237844E0
4.106909542E1,2.125369334E-1,-3.100313022E0,1.507520953E0,3.453944442E0
4.107911442E1,2.168102248E-1,-3.172107475E0,1.749346882E0,3.628978785E0
4.108913342E1,2.361995919E-1,-3.193984832E0,2.036371788E0,3.795278569E0
4.109915242E1,3.258944182E-1,-3.236013449E0,2.052442276E0,3.845843147E0
4.110917142E1,4.944823632E-1,-3.277056225E0,1.553881187E0,3.660349308E0
4.111919042E1,7.033377434E-1,-3.206804852E0,1.112935638E0,3.466541083E0
4.112920942E1,9.557231592E-1,-3.071832404E0,8.826886582E-1,3.335970675E0
4.113922742E1,1.093273353E0,-2.992921305E0,6.738992053E-1,3.256833539E0
4.114924642E1,1.097770154E0,-2.860366096E0,6.502238292E-1,3.132025629E0
4.115926542E1,1.027379618E0,-2.782292318E0,9.316883254E-1,3.108810473E0
4.116928442E1,8.778889713E-1,-2.749010552E0,1.238125110E0,3.140175448E0
4.117930342E1,8.238200605E-1,-2.597958845E0,1.402239497E0,3.065019618E0
4.118932242E1,7.216197941E-1,-2.632178505E0,1.236390826E0,2.996291222E0
4.119934142E1,5.885513453E-1,-2.806316773E0,5.685154223E-1,2.923185985E0
4.120936042E1,4.739096658E-1,-2.825562299E0,5.345840299E-1,2.914476413E0
4.121937942E1,2.104510123E-1,-2.491323173E0,7.203588420E-1,2.601902697E0
4.122939842E1,-1.201873250E-1,-2.155185456E0,8.512318075E-2,2.160211865E0
4.123941742E1,-1.950138514E-1,-2.081059719E0,2.428524077E-2,2.090318093E0
4.124943642E1,-9.335825309E-2,-1.974722255E0,7.697491032E-1,2.121498864E0
4.125945442E1,-1.172069992E-1,-1.734365439E0,1.515203025E0,2.305992447E0
4.126947342E1,-1.975571709E-1,-1.438196949E0,1.468244036E0,2.064746922E0
4.127949242E1,-9.924289092E-2,-1.346966937E0,1.210832062E0,1.813913824E0
4.128951142E1,9.702029116E-2,-1.405678829E0,9.682626593E-1,1.709642794E0
4.129953042E1,3.221804130E-1,-1.563396946E0,4.658786613E-1,1.662844899E0
4.130954942E1,6.665005041E-1,-1.659188664E0,1.087482709E-1,1.791355948E0
4.131956842E1,9.059692743E-1,-1.618312241E0,-9.900739431E-2,1.857287619E0
4.132958742E1,1.070968564E0,-1.853294882E0,-1.427363813E-1,2.145238741E0
4.133960642E1,1.188160214E0,-2.209349092E0,-5.951296091E-2,2.509280753E0
4.134962542E1,1.072032392E0,-2.511705982E0,2.049507558E-1,2.738599131E0
4.135964442E1,7.700231183E-1,-2.573670096E0,2.529505491E-1,2.698276736E0
4.136966242E1,4.675412440E-1,-2.379472370E0,5.312780142E-2,2.425552748E0
4.137968142E1,3.085917762E-1,-2.156064000E0,-4.676626468E-1,2.227677986E0
4.138970042E1,3.194003909E-1,-2.009959331E0,-8.213747549E-1,2.194677564E0
4.139971942E1,3.501387285E-1,-1.870003300E0,-1.241118300E0,2.271537829E0
4.140973842E1,4.155553672E-1,-1.728119443E0,-1.845263731E0,2.562046313E0
4.141975742E1,5.140375719E-1,-1.479666572E0,-1.933123993E0,2.488094886E0
4.142977642E1,5.393117230E-1,-1.080742038E0,-1.643804348E0,2.039841470E0
4.143979542E1,4.851450907E-1,-6.040223470E-1,-1.527228409E0,1.712493903E0
4.144981442E1,4.868380423E-1,-1.671242407E-1,-1.283999441E0,1.383328000E0
4.145983342E1,4.302115960E-1,2.221298754E-1,-1.178119229E0,1.273730198E0
4.146985242E1,2.259801207E-1,5.442835374E-1,-1.282749306E0,1.411650582E0
4.147987142E1,1.371715679E-1,7.551034360E-1,-1.340255502E0,1.544435835E0
4.148988942E1,1.242114885E-1,8.320112056E-1,-1.559172918E0,1.771635213E0
4.149990842E1,2.162703075E-1,8.976026396E-1,-1.937927481E0,2.146631376E0
4.150992742E1,2.640357006E-1,1.105128217E0,-1.834480880E0,2.157856188E0
4.151994642E1,3.495333224E-1,1.293734178E0,-1.420934215E0,1.953196280E0
4.152996542E1,2.361795652E-1,1.435634115E0,-1.418652631E0,2.032092859E0
4.153998442E1,6.101569533E-2,1.328767186E0,-1.549873506E0,2.042413531E0
4.155000342E1,8.149724923E-2,1.175726987E0,-1.687461998E0,2.058276888E0
4.156002242E1,2.453830095E-1,9.167506628E-1,-2.001584948E0,2.215171981E0
4.157004142E1,5.181293073E-1,6.237876901E-1,-2.162997336E0,2.310005744E0
4.158006042E1,6.128353436E-1,4.565989839E-1,-2.113221744E0,2.247166200E0
4.159007942E1,4.842838689E-1,2.957239183E-1,-2.269507293E0,2.339368901E0
4.160009842E1,2.730944263E-1,1.026730504E-1,-2.566297342E0,2.582828753E0
4.161011742E1,-2.523168571E-2,1.829004671E-1,-2.701529406E0,2.707831301E0
4.162013542E1,-3.580793204E-1,6.015602307E-1,-2.774169366E0,2.861138092E0
4.163015442E1,-8.459874398E-1,7.622854979E-1,-3.254908726E0,3.448362618E0
4.164017342E1,-7.049007042E-1,6.141685087E-1,-4.453245873E0,4.550328204E0
4.165019242E1,1.164063692E-1,2.059345499E-2,-4.316234500E0,4.317853031E0
4.166021142E1,7.268261549E-1,-6.198772185E-1,-3.386855240E0,3.518993101E0
4.167023042E1,1.096346357E0,-8.985913306E-1,-2.848419650E0,3.181656206E0
4.168024942E1,1.255179099E0,-1.160501276E0,-2.889773498E0,3.357533120E0
4.169026842E1,1.436814814E0,-1.312388550E0,-3.139816811E0,3.693947769E0
4.170028742E1,1.319839949E0,-1.081485658E0,-3.264078330E0,3.683177441E0
4.171030642E1,1.039319486E0,-6.917608412E-1,-3.319569576E0,3.546584304E0
4.172032542E1,9.858640940E-1,-2.797173482E-1,-3.356514623E0,3.509467228E0
4.173034442E1,9.163988797E-1,1.265106502E-1,-3.313039405E0,3.439770625E0
4.174036242E1,5.297795190E-1,3.648650873E-1,-3.648654381E0,3.704925325E0
4.175038142E1,6.534760505E-1,5.260261913E-1,-3.210405568E0,3.318198067E0
4.176040042E1,8.939749539E-1,6.426975855E-1,-2.788102112E0,2.997626526E0
4.177041942E1,1.045151206E0,6.999567372E-1,-3.127377445E0,3.370870831E0
4.178043842E1,1.196890838E0,5.672093005E-1,-3.635182981E0,3.868957143E0
4.179045742E1,1.045760486E0,5.776956971E-1,-3.693538778E0,3.881955180E0
4.180047642E1,6.979442717E-1,6.162851277E-1,-3.738598591E0,3.852798073E0
4.181049542E1,3.002059919E-1,4.804736039E-1,-3.854685702E0,3.896098097E0
4.182051442E1,1.579926440E-1,1.812885359E-1,-3.755535636E0,3.763226690E0
4.183053342E1,6.339331940E-2,4.810811296E-2,-3.661582575E0,3.662447277E0
4.184055242E1,-6.236625597E-2,7.795858741E-2,-3.852496505E0,3.853789876E0
4.185057142E1,-2.960986152E-2,3.174745739E-3,-3.932325616E0,3.932438375E0
4.186059042E1,9.393551946E-2,-2.810551912E-2,-3.898613495E0,3.899846277E0
4.187060842E1,2.155571665E-1,-6.001903743E-2,-3.812811452E0,3.819371460E0
4.188062742E1,3.410137099E-1,-2.013819078E-1,-3.842566763E0,3.862921738E0
4.189064642E1,5.326363224E-1,-3.697890276E-1,-3.944289604E0,3.997232275E0
4.190066542E1,5.203906448E-1,-4.285895053E-1,-4.006449600E0,4.062774149E0
4.191068442E1,4.443030202E-1,-4.690741646E-1,-4.049730105E0,4.100944973E0
4.192070342E1,4.520812789E-1,-6.342748176E-1,-4.093951428E0,4.167387709E0
4.193072242E1,4.604970302E-1,-7.423774096E-1,-4.228259048E0,4.317563701E0
4.194074087E1,4.781598607E-1,-8.551585051E-1,-4.356560408E0,4.465372494E0
4.195075987E1,4.578669526E-1,-7.127058600E-1,-4.220533122E0,4.304705753E0
4.196077887E1,4.793730117E-1,-5.725742671E-1,-3.866839725E0,3.938285062E0
4.197079787E1,7.565960839E-1,-6.971201067E-1,-3.545178545E0,3.691436711E0
4.198081687E1,1.022063037E0,-7.555455586E-1,-3.519275379E0,3.741759097E0
4.199083487E1,1.129510448E0,-5.983010658E-1,-3.593975313E0,3.814500829E0
4.200085387E1,1.075235569E0,-4.704396357E-1,-3.245272515E0,3.450976481E0
4.201087288E1,1.016050930E0,-3.779147570E-1,-2.743490195E0,2.949901271E0
4.202089187E1,1.015779619E0,-4.108519766E-1,-2.480547924E0,2.711775356E0
4.203091087E1,9.414843120E-1,-4.750924479E-1,-2.328559493E0,2.556226684E0
